year_month,ticker,asset_class,RS_raw,DR_raw,LQ_raw,RS_norm,DR_norm,LQ_norm,PDAIS_EW,PDAIS_RF,PDAIS_LF,sector
2022-06,ADA-USD,Crypto,0.9358825374103532,0.9555435826046317,20.077578872595105,0.0,8.011223880752114,18.62347870773118,8.878234196161097,6.128062905771871,12.77633200078913,Crypto
2022-07,ADA-USD,Crypto,0.9626067076732423,0.9749819373054488,19.753049536325516,68.98644236514156,38.69970909560504,17.683870850221698,41.790007436989434,49.639908081296625,32.147552802282334,Crypto
2022-08,ADA-USD,Crypto,0.9630078079055399,0.9741868840077007,19.613269308542932,68.82665866591631,45.20186644226205,17.890278356654484,43.972934488277616,51.551944936967665,33.53987203562836,Crypto
2022-09,ADA-USD,Crypto,0.9628043501064277,0.9710276817308582,19.58653318261981,65.54051360863917,58.906302074441705,17.301923139679875,47.24957960758692,53.90253205458807,35.2705170204241,Crypto
2022-10,ADA-USD,Crypto,0.9760886053974286,0.9807631970654782,19.00549232611757,63.69787163736186,47.886737773987704,15.363970310210911,42.31619324052016,49.287751212919424,31.53530406839646,Crypto
2022-11,ADA-USD,Crypto,0.9485657925504651,0.9656333236089583,18.54738170278502,25.256465719615523,38.408137510074205,15.439255042574542,26.367952757421424,27.238525121344935,21.99647367148267,Crypto
2022-12,ADA-USD,Crypto,0.9758382483240584,0.9781808434041747,17.76287251235442,62.19890121703355,25.62149059072275,14.915180196002739,34.24519066791968,41.76893382493415,26.513186479152903,Crypto
2023-01,ADA-USD,Crypto,0.9696712858764548,0.9834127223720548,18.713255557657547,61.21118895834208,34.67574271092849,17.224969339364126,37.70396700287823,44.45331116032241,29.51236793747259,Crypto
2023-02,ADA-USD,Crypto,0.9635553923907014,0.97561842446115,18.754737686125594,0.0,13.488548444878202,17.124108023290425,10.204218822722876,7.471386138121545,12.972174502949896,Crypto
2023-03,ADA-USD,Crypto,0.9648247794827798,0.9776060154692908,18.63592727157874,55.45092210368636,59.39202851864742,16.031994502177092,43.62498170817029,48.74946850787282,32.58778682577301,Crypto
2023-04,ADA-USD,Crypto,0.9679910306372276,0.9816627924778185,18.782434633878076,44.2480306897598,47.267701171707294,17.931858125033095,36.482529995500066,39.89069732139871,29.062261247313273,Crypto
2023-05,ADA-USD,Crypto,0.9788677781528167,0.983562216579028,18.071684201921467,52.998348493027045,46.02518027570441,16.559130622952345,38.527553130561266,43.618554453815314,29.740184127517697,Crypto
2023-06,ADA-USD,Crypto,0.9683266675159213,0.9713463595447511,18.11088137510304,59.65696595047124,44.53767547939817,15.949287493645453,40.04797630783829,46.37964311778416,30.408500782161155,Crypto
2023-07,ADA-USD,Crypto,0.9540654058907596,0.9781421721857471,17.988847094390888,61.56805893806445,24.153020538848004,9.258311803153333,31.659797093355262,39.8815979913173,22.699202977274496,Crypto
2023-08,ADA-USD,Crypto,0.9770968292974836,0.9820515779944538,17.790397489675183,67.76468974706165,60.99371468095048,8.07748193397953,45.61196212066389,53.795955664611874,30.59817004599015,Crypto
2023-09,ADA-USD,Crypto,0.9833514145755745,0.9862495438581246,17.137553409707987,89.13255327559732,50.927185528455645,6.938225378036411,48.999321394029785,61.23207737194264,32.17488298763244,Crypto
2023-10,ADA-USD,Crypto,0.9828183121640628,0.9906014172268864,17.360131766972668,82.9990226846981,75.79178597764292,8.586025999686038,55.79227822067568,65.95425233557914,36.90977733227983,Crypto
2023-11,ADA-USD,Crypto,0.970646342624328,0.9846731225729276,18.712244705156756,16.495700127932267,15.646231646041416,13.288380064966985,15.14343727964689,15.599395570771955,14.401414393774928,Crypto
2023-12,ADA-USD,Crypto,0.949491929569692,0.9777417947996064,19.899931723881096,0.0,0.0,19.71586998218476,6.571956660728254,3.9431739964369523,11.829521989310855,Crypto
2020-01,BCH-USD,Crypto,0.9206303694667325,0.9743169580460865,27.508200571060804,0.0,36.733690073941126,69.56290300450388,35.432197692815,24.932687623083112,49.084479817490546,Crypto
2020-02,BCH-USD,Crypto,0.948615280961936,0.9721474014385397,28.304902223491773,13.855580582694301,40.40702508670705,69.73141937369273,41.33134168103136,32.996181692097814,52.69137275809591,Crypto
2020-03,BCH-USD,Crypto,0.9120113438095677,0.9234036203120939,27.539035330742035,8.245949152051505,9.198935185507805,68.68565121629192,28.710178517950407,20.619785374936477,44.70036759728701,Crypto
2020-04,BCH-USD,Crypto,0.9490890127210175,0.9707523617458735,27.40563729660979,27.765814195315258,3.7483128873840337,68.23639365190131,33.2501735782002,28.654679694253105,47.24466160768065,Crypto
2020-05,BCH-USD,Crypto,0.965212988722437,0.9732986694039438,27.398550957913994,63.943570492722024,2.2015015226810526,64.90181482446503,43.68229561328937,45.61259866805834,52.17010329775964,Crypto
2020-06,BCH-USD,Crypto,0.972051567561516,0.9795160240445219,26.580921033641282,76.00699697121827,50.28550644957036,60.86049692359518,62.38433344812794,65.26124980519928,61.77479883831484,Crypto
2020-07,BCH-USD,Crypto,0.9744134452270232,0.987137592104677,26.311399919178427,70.51979879702662,52.95425777023591,61.759899024314,61.74465186385885,63.498156534446885,61.75075072804091,Crypto
2020-08,BCH-USD,Crypto,0.9624496304391269,0.9745480984748156,27.023572647221684,33.062214861773356,18.598654738723607,62.84990063139091,38.170256743962625,34.68068397878194,48.04211429893394,Crypto
2020-09,BCH-USD,Crypto,0.9548782391716751,0.9611240733212831,26.743835187292675,58.538952417104404,33.18850629307567,60.73496937302194,50.82080936106734,51.3730219710793,54.78647336584918,Crypto
2020-10,BCH-USD,Crypto,0.9746933532030018,0.9843349046281022,26.99446963698076,64.36445226923915,51.83103126387512,61.9514194092337,59.38230098078265,60.121819395628854,60.40994835216307,Crypto
2020-11,BCH-USD,Crypto,0.9611785078784983,0.9762640578453812,27.125166403810212,63.53046864174482,11.73531924496878,60.7266465560304,45.33081148091467,47.431159405569126,51.48914551096097,Crypto
2020-12,BCH-USD,Crypto,0.9421393816284823,0.9611178314139247,27.73159135237069,66.47649392620636,54.042440489134904,61.469682858309746,60.662872424550336,61.7449156815056,60.9855965980541,Crypto
2021-01,BCH-USD,Crypto,0.916575860730833,0.9500211943295684,28.714441471260624,55.313163355285596,29.981804061508154,62.517169166363715,49.27071219438582,49.15455672936799,54.569294983176974,Crypto
2021-02,BCH-USD,Crypto,0.9422765098009138,0.9625145346054312,28.87834307907159,89.4031935477519,56.11940643802856,59.91407333508886,68.47889110695644,73.52023337230229,65.0529639982094,Crypto
2021-03,BCH-USD,Crypto,0.9505825952346129,0.9632184624106114,28.004019028322592,67.46200776585528,18.627734777086697,55.81304085639888,47.30092779978028,50.481932487333424,50.70577302242772,Crypto
2021-04,BCH-USD,Crypto,0.9365501075209377,0.9680598003380442,28.82501672480626,57.655837275006796,50.07328389737319,54.91013970713695,54.21308695983898,54.83193174814274,54.49190805875817,Crypto
2021-05,BCH-USD,Crypto,0.8764266860786093,0.9321389880126697,29.336283611796244,18.924326379304787,23.763162065575383,60.61165518840785,34.433047877762675,28.713442847006576,44.90449080202074,Crypto
2021-06,BCH-USD,Crypto,0.925461282699373,0.9430598618996331,27.611247638233067,33.52260762801828,29.363387293431337,56.69460051486901,39.86019847877287,36.909240105012344,46.59395929321133,Crypto
2021-07,BCH-USD,Crypto,0.9606818723176965,0.9689926611112653,27.11697025893871,85.37266588943059,58.73690975068745,56.96065412405292,67.02340992139032,71.69953669473212,62.99830760245536,Crypto
2021-08,BCH-USD,Crypto,0.9639279119684536,0.9802700825648989,28.170348212669445,87.81802912080006,56.339801346549464,59.096036555935314,67.75128900776161,72.63016227555192,64.28918802703109,Crypto
2021-09,BCH-USD,Crypto,0.9538676414610531,0.962996057739339,28.71367549593962,59.56739106131206,58.66461324273848,60.93370130360214,59.72190186921756,59.569819764198,60.20662164297139,Crypto
2021-10,BCH-USD,Crypto,0.9616060874682892,0.9747354187261169,27.32141671521202,67.83884540482565,47.2881648097569,51.84020112448342,55.65573711302199,58.473912370236576,54.12952271760656,Crypto
2021-11,BCH-USD,Crypto,0.9579706054594261,0.9705598506563062,27.274255349158615,46.22308801760704,24.73778032192096,50.01005412075201,40.32364082009334,40.53488892953021,44.1982061403568,Crypto
2021-12,BCH-USD,Crypto,0.9589298535366133,0.9651965553188893,28.384742397063043,66.05270204704154,56.83210629044976,60.408590718745906,61.097799685412404,62.15770105440488,60.8221160987458,Crypto
2022-01,BCH-USD,Crypto,0.9704832871764854,0.9734126831348282,28.229942202063075,87.49091054014772,70.22117128861018,61.24987609430257,72.98731930768683,77.06178187551743,68.29234202233312,Crypto
2022-02,BCH-USD,Crypto,0.9625251526974822,0.9731804484028526,27.955866153219006,80.56657243590088,50.838789478777656,60.74057677902053,64.04864623123302,67.68303841738785,62.72541845034803,Crypto
2022-03,BCH-USD,Crypto,0.9577462761515023,0.9742885070085555,27.7366221584121,38.58258496938449,16.896136574413152,59.131435212647595,38.20338558548175,36.18642049954571,46.57460543634809,Crypto
2022-04,BCH-USD,Crypto,0.9596388198183555,0.9735888073818747,27.961025964525348,50.13094323604791,56.311927201493496,59.92416920794905,55.45567988183016,53.94388362006182,57.24307561227771,Crypto
2022-05,BCH-USD,Crypto,0.9482054080783193,0.9534807000010107,27.268569616501274,54.355375997221486,38.44864039732035,57.70362958694366,50.16921532716183,50.25300603519558,53.18298103107456,Crypto
2022-06,BCH-USD,Crypto,0.9517805675490938,0.9568625750963486,26.12088666014236,66.04450412062823,17.49634791534881,53.69663467950129,45.74582890515944,49.01048337081902,48.92615121489618,Crypto
2022-07,BCH-USD,Crypto,0.9568936455591162,0.9704900189507852,25.03143761403689,54.41358522660096,1.950001949986115,48.12713866463002,34.83024194707236,37.41722093122232,40.14900063409542,Crypto
2022-08,BCH-USD,Crypto,0.9492977254657459,0.9702519657742648,24.271030766923424,44.43200738514668,26.686588466991346,44.23998235363636,38.4528594019248,39.06997670339802,40.767708582609416,Crypto
2022-09,BCH-USD,Crypto,0.9553250958744073,0.965697496545476,24.163060405308826,50.16751491550444,41.74864628195389,43.108630145196,45.00826378088478,46.23007737137759,44.248410326609275,Crypto
2022-10,BCH-USD,Crypto,0.9750457469976125,0.9813749389962009,23.82935653702035,59.968601045288224,50.846261703176424,42.58957785661304,51.1348135350259,53.756094604919646,47.71671926366075,Crypto
2022-11,BCH-USD,Crypto,0.9538694422461909,0.9676512433148954,24.09824507555785,42.73076656771106,49.56932319903278,45.908589327228114,46.069559697990655,45.41789810901099,46.005171549685635,Crypto
2022-12,BCH-USD,Crypto,0.9773374259905291,0.9844376537461067,23.378479260133407,70.33694175594104,68.28019526995844,45.72479515442815,61.44731072677587,64.79748848984369,55.15830449783679,Crypto
2023-01,BCH-USD,Crypto,0.9763949653008036,0.9890245111703362,23.939935062134957,82.77228461533367,69.82854371214083,45.70897336423539,66.10326723056997,71.47650009415617,57.94554968403614,Crypto
2023-02,BCH-USD,Crypto,0.9726550985971122,0.9820576216957837,24.052341345396258,82.04343340756097,66.46097849740453,45.84401126813467,64.78280772436672,70.12881250662878,57.2072891418739,Crypto
2023-03,BCH-USD,Crypto,0.9661438293283491,0.976231069943659,23.901435857403335,65.26354112430222,47.841322785144754,44.68777713908156,52.59754701617618,55.92172282551085,49.43363906533834,Crypto
2023-04,BCH-USD,Crypto,0.9768266221795756,0.9827188250671518,23.369245786287657,85.9129027213682,57.3142661622595,42.94005993088987,62.05574293817253,68.73874319553993,54.409469735259464,Crypto
2023-05,BCH-USD,Crypto,0.9741749010956751,0.9822648210246365,22.998202710623033,23.991905496774365,38.05780658074127,42.95777970264459,35.00249726005341,32.004850663138484,38.18461023708988,Crypto
2023-06,BCH-USD,Crypto,0.9558961831178112,0.9800205529522632,22.855890808165107,5.913596165440607,78.2252363675863,41.64888798351561,41.92924017218084,34.75414658969932,41.817099296714744,Crypto
2023-07,BCH-USD,Crypto,0.9354346165766912,0.9760767595324193,25.275935359590854,37.519184009252335,11.952584083367345,51.82010000536504,33.763956032661575,32.70938723070938,40.98641362174296,Crypto
2023-08,BCH-USD,Crypto,0.9665787555316568,0.9733312630778869,24.457712339491767,31.21044315760686,6.7885331626906975,46.98864118375326,28.329205834683606,27.03950976436129,35.792979974311464,Crypto
2023-09,BCH-USD,Crypto,0.9594409176577947,0.9799130515462914,24.259618169436006,0.0,5.55248504761088,47.9574184407624,17.83663449612443,11.257229202435745,29.88494807397962,Crypto
2023-10,BCH-USD,Crypto,0.9702056201792936,0.9825930030824884,24.40915337162181,0.0,0.0,48.422455687272695,16.140818562424233,9.68449113745454,29.053473412363616,Crypto
2023-11,BCH-USD,Crypto,0.9791407167292228,0.9857793881740459,24.296773519347184,100.0,31.875150820088415,44.585670259534915,58.820273693207774,68.4796792979335,53.12643231973863,Crypto
2023-12,BCH-USD,Crypto,0.9703173987446443,0.9815141154093447,24.62362239350056,68.33836181671734,48.31794461703103,45.65772245187004,54.10467629520614,57.79610878384199,50.7258947578717,Crypto
2020-01,BTC-USD,Crypto,0.9722361420609588,0.9885660846400006,33.009265632560755,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2020-02,BTC-USD,Crypto,0.9763088109572017,0.9863783861322164,33.61362489767252,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2020-03,BTC-USD,Crypto,0.9319766711513847,0.9401939936880928,33.329143520182946,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2020-04,BTC-USD,Crypto,0.9585174548283786,0.9776281880310759,33.18953497936425,84.99082224236545,98.00871391713524,100.0,94.33317871983355,91.8980252963233,96.59990723190015,Crypto
2020-05,BTC-USD,Crypto,0.9633220385196183,0.9801319184235536,33.57619685759324,50.62847545180639,100.0,100.0,83.54282515060213,75.3142377259032,90.12569509036128,Crypto
2020-06,BTC-USD,Crypto,0.9734872464048473,0.9812179410659779,32.900293770119006,80.23788272462448,67.0881543638082,100.0,82.4420123628109,80.2453876714547,89.46520741768654,Crypto
2020-07,BTC-USD,Crypto,0.9847953721786825,0.9925179770921133,32.69029249012275,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2020-08,BTC-USD,Crypto,0.974227853322634,0.9856344480093009,33.22338362460215,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2020-09,BTC-USD,Crypto,0.9735417221273271,0.9774874613114568,33.527392263531496,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2020-10,BTC-USD,Crypto,0.9824908185400211,0.9912848895254776,33.584825008048824,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2020-11,BTC-USD,Crypto,0.9702389849013932,0.9874295116391973,33.97970863119832,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2020-12,BTC-USD,Crypto,0.965240919275479,0.9810505479034751,34.45397124295349,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2021-01,BTC-USD,Crypto,0.9541823280703474,0.9750959104187343,35.40411848797944,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2021-02,BTC-USD,Crypto,0.9483366502001072,0.9753254496295533,35.75935466820612,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2021-03,BTC-USD,Crypto,0.9602800293341484,0.9754186393382815,35.66437673682953,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2021-04,BTC-USD,Crypto,0.9710701204388095,0.9807590870169827,35.787212612238996,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2021-05,BTC-USD,Crypto,0.9502806424535051,0.9615566422189139,35.6232920252234,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2021-06,BTC-USD,Crypto,0.9476090474129091,0.9630413914515885,34.84173614626248,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2021-07,BTC-USD,Crypto,0.9651454346120476,0.9750464757536943,34.363800964849645,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2021-08,BTC-USD,Crypto,0.9671487581166696,0.9847714621905105,34.955618910315565,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2021-09,BTC-USD,Crypto,0.9652717326971871,0.9727804941227061,35.01807832875765,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2021-10,BTC-USD,Crypto,0.9634124429794234,0.9811832994101831,35.28017690174399,79.37426469002511,100.0,100.0,93.12475489667504,89.68713234501256,95.87485293800502,Crypto
2021-11,BTC-USD,Crypto,0.9713830439301829,0.9802594811827342,35.26978296704439,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2021-12,BTC-USD,Crypto,0.9670267351942241,0.9721460647789798,34.902280968650565,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2022-01,BTC-USD,Crypto,0.9737673854818262,0.977240063907338,34.65667906627478,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2022-02,BTC-USD,Crypto,0.9657097283106619,0.9781709030852656,34.44420675860634,94.54080644608099,100.0,100.0,98.18026881536032,97.27040322304049,98.9081612892162,Crypto
2022-03,BTC-USD,Crypto,0.9594822277676418,0.976178848736887,34.62176039958296,44.22292113452235,30.885146885807018,100.0,58.36935600677646,51.37700463300328,75.02161360406588,Crypto
2022-04,BTC-USD,Crypto,0.9759126742693731,0.9812209834397604,34.6921057602735,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2022-05,BTC-USD,Crypto,0.9636555167457105,0.9680743481964121,34.56989174237116,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2022-06,BTC-USD,Crypto,0.9576764178742497,0.9640091989239664,34.09922452218828,90.53738202413028,68.88906914708174,100.0,86.47548372373734,85.93541175618967,91.8852902342424,Crypto
2022-07,BTC-USD,Crypto,0.9670498370440604,0.9790960810686669,34.025383155579725,80.31995988613745,72.3587310358118,100.0,84.22623030731641,81.86759925381227,90.53573818438986,Crypto
2022-08,BTC-USD,Crypto,0.9723781933997943,0.9816443479823836,34.12756885712728,85.49959170643804,80.29205391008495,100.0,88.59721520550767,86.83741202624451,93.1583291233046,Crypto
2022-09,BTC-USD,Crypto,0.9664218506298058,0.9749744166337782,34.25210054595627,72.97599167812606,71.61068599607522,100.0,81.52889255806708,77.9712016378856,88.91733553484025,Crypto
2022-10,BTC-USD,Crypto,0.9822557788280702,0.9890621236546124,34.00140064065698,85.75173677875145,88.03581141703341,100.0,91.26251606526164,89.28661181448575,94.75750963915698,Crypto
2022-11,BTC-USD,Crypto,0.9618616171497517,0.9699963201431412,33.95254735469661,69.06313704986661,62.540026571380466,100.0,77.20105454041568,73.29357649634744,86.32063272424942,Crypto
2022-12,BTC-USD,Crypto,0.9828019102513413,0.9890900407271768,33.2711120301035,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2023-01,BTC-USD,Crypto,0.9817673098839907,0.9938410787155001,33.902080691184054,100.0,100.0,100.0,100.0,100.0,100.0,Crypto
2023-02,BTC-USD,Crypto,0.9746386051168098,0.9861345419786117,34.041823609019616,99.92683330761771,100.0,100.0,99.97561110253923,99.96341665380885,99.98536666152354,Crypto
2023-03,BTC-USD,Crypto,0.9671974718534952,0.9824398109084148,34.06507326579594,73.10175339346537,100.0,100.0,91.0339177978218,86.55087669673269,94.62035067869307,Crypto
2023-04,BTC-USD,Crypto,0.9774163948089737,0.9872056846131411,33.83473912709725,88.69401828265703,100.0,100.0,96.23133942755233,94.34700914132851,97.7388036565314,Crypto
2023-05,BTC-USD,Crypto,0.9815341863031551,0.9856662387438712,33.64342751830208,69.47928653504032,58.94609001140476,100.0,76.14179218214836,72.42347027094158,85.68507530928902,Crypto
2023-06,BTC-USD,Crypto,0.9768185127091458,0.9856273260806984,33.62946594825393,96.37157511293331,100.0,100.0,98.79052503764444,98.18578755646666,99.27431502258666,Crypto
2023-07,BTC-USD,Crypto,0.9835406579986977,0.9906588157010204,33.52491169962085,99.61511317122836,98.08909989711026,100.0,99.2347376894462,99.23428655474726,99.54084261366772,Crypto
2023-08,BTC-USD,Crypto,0.9858167021937686,0.9875810063412355,33.54105569546162,98.0695146775652,95.364453593154,100.0,97.8113227569064,97.6440934167288,98.68679365414384,Crypto
2023-09,BTC-USD,Crypto,0.9818270180624948,0.9873369819949082,33.29564760964278,83.44997152573107,58.714171974546325,100.0,80.72138116675913,79.33923735522943,88.43282870005548,Crypto
2023-10,BTC-USD,Crypto,0.9819278279581739,0.9931593382612904,33.53575500300382,77.13910642778895,100.0,100.0,92.37970214259632,88.56955321389447,95.4278212855578,Crypto
2023-11,BTC-USD,Crypto,0.9769056856118911,0.9904232080378866,34.18462384858714,78.02843313228648,100.0,100.0,92.67614437742883,89.01421656614323,95.6056866264573,Crypto
2023-12,BTC-USD,Crypto,0.976158046842276,0.9855490818016464,34.51867941458025,87.50433208067388,100.0,100.0,95.83477736022462,93.75216604033693,97.50086641613478,Crypto
2020-01,EOS-USD,Crypto,0.9430060693027027,0.9827409161152714,22.851519247885925,43.35890872501661,74.13617495584262,43.79773580032931,53.764273160396186,52.67985400932696,49.77765821636943,Crypto
2020-02,EOS-USD,Crypto,0.9543996281299103,0.9714922986655177,23.625980689461944,31.848564091061238,37.66374878090943,43.05375651785276,37.52202312994114,35.834157983374,39.73471648510579,Crypto
2020-03,EOS-USD,Crypto,0.9175038954759168,0.925220557913916,22.75204273901742,33.487902677333146,19.0247958291293,42.79640170008111,31.76970006884785,31.010670427421587,36.18038072134116,Crypto
2020-04,EOS-USD,Crypto,0.9504702387648526,0.9735726741590344,22.85851521005322,36.14903069844756,42.41185208497186,43.26482536071657,40.608569381378665,39.451036046858654,41.67107177311382,Crypto
2020-05,EOS-USD,Crypto,0.9651432524144813,0.9742714574034059,22.722361825566857,63.452523416575524,16.124191214089503,38.3341295365359,39.303614722400305,44.23034497982179,38.91582064805454,Crypto
2020-06,EOS-USD,Crypto,0.9719852255259248,0.9793188951749349,22.011585706157618,75.8114897555631,48.339297000082425,32.55998015318319,52.2369223029429,58.91953000844292,44.36614544303902,Crypto
2020-07,EOS-USD,Crypto,0.9762041532281095,0.9875069379029591,21.912745887951456,75.60463828911728,56.18379380905093,35.39090590513269,55.7264460011003,61.73563846830045,47.59222996271326,Crypto
2020-08,EOS-USD,Crypto,0.9566320770967176,0.9724834845045331,22.782068355953694,0.0,3.439259474895688,37.43423772362192,13.624499066172534,8.51862538719309,23.148394529152288,Crypto
2020-09,EOS-USD,Crypto,0.9509735505382279,0.9626441654798529,22.40383789964868,49.86466147085194,39.39502218985783,35.613912012533426,41.62453189108107,43.873619794890004,39.22028393966201,Crypto
