date,equity_equal_weight_sentiment_fused
2021-04-14,0.00358869180924447
2021-04-15,0.009280096283569633
2021-04-16,0.0027865738022874445
2021-04-19,-0.0035138488764405685
2021-04-20,-0.009091642657807292
2021-04-21,0.01088227028044809
2021-04-22,-0.009700399666620401
2021-04-23,0.008930614616097904
2021-04-26,0.0011043190137454213
2021-04-27,0.0011396812978481268
2021-04-28,0.0006432866253624043
2021-04-29,0.008875481430030375
2021-04-30,-0.006906634546863852
2021-05-03,0.0075487664516328224
2021-05-04,-0.002370541139367511
2021-05-05,0.006150818928471172
2021-05-06,0.00798284349581025
2021-05-07,0.009630437842258633
2021-05-10,-0.004198549378684632
2021-05-11,-0.00946241189186294
2021-05-12,-0.015612905308706643
2021-05-13,0.00831336545169598
2021-05-14,0.013950557796474012
2021-05-17,0.00313675331480264
2021-05-18,-0.00870228062000186
2021-05-19,-0.005493479257968973
2021-05-20,0.008569307508591993
2021-05-21,0.002341120167452721
2021-05-24,0.0060172640967897225
2021-05-25,-0.005612958713382817
2021-05-26,0.003720196606834966
2021-05-27,0.0023655815909316875
2021-05-28,0.0029044817519016932
2021-06-01,0.006039662658181694
2021-06-02,0.003760292052673674
2021-06-03,0.0014128011364893786
2021-06-04,0.006841934341761158
2021-06-07,-0.001923026869596665
2021-06-08,-0.002580432868664555
2021-06-09,-0.002619778800572699
2021-06-10,0.0035930822174596064
2021-06-11,-6.527940910815426e-05
2021-06-14,-0.0014071001815668385
2021-06-15,-0.0017128251627167412
2021-06-16,-0.00801705371893148
2021-06-17,-0.008398696241274761
2021-06-18,-0.014940076444209676
2021-06-21,0.016759945445992207
2021-06-22,0.0014672119359599067
2021-06-23,-0.0034978035464666847
2021-06-24,0.0080638640925403
2021-06-25,0.007839179583531428
2021-06-28,-0.0014778941241402948
2021-06-29,-0.00033203428876103905
2021-06-30,0.0043452000939218065
2021-07-01,0.006583416402795952
2021-07-02,0.0038007774083782695
2021-07-06,-0.008773524707058424
2021-07-07,-1.8587000219792205e-06
2021-07-08,-0.00698117673812043
2021-07-09,0.012105713239260267
2021-07-12,0.004336854677740523
2021-07-13,-0.004684037928621224
2021-07-14,-0.0014115840680010681
2021-07-15,-0.0013257897057411178
2021-07-16,-0.009474956114188027
2021-07-19,-0.017279315644082267
2021-07-20,0.01137902330821148
2021-07-21,0.010459621369621135
2021-07-22,-0.001255611078204768
2021-07-23,0.005130095849735395
2021-07-26,0.005678663091199042
2021-07-27,-0.0021774835754665937
2021-07-28,0.002520385835601029
2021-07-29,0.006367678028704741
2021-07-30,-0.005465244277249407
2021-08-02,-0.0026487154538673402
2021-08-03,0.006693854739631272
2021-08-04,-0.008138033370394048
2021-08-05,0.004871373139842572
2021-08-06,0.0033895521493945125
2021-08-09,-0.002629653090880536
2021-08-10,0.006310686976615365
2021-08-11,0.00857333161773127
2021-08-12,0.0017668917932353936
2021-08-13,0.0010222380447397574
2021-08-16,-0.0014351894994283506
2021-08-17,-0.005442616987557798
2021-08-18,-0.012905058997055683
2021-08-19,-0.004803523494053641
2021-08-20,0.005292372776384207
2021-08-23,0.01055163999722877
2021-08-24,0.002271153024975483
2021-08-25,0.0003415941080209535
2021-08-26,-0.007128325738647217
2021-08-27,0.011417197633073955
2021-08-30,-0.0009118031074886404
2021-08-31,-0.00035999140959358696
2021-09-01,-0.0021636203954257523
2021-09-02,0.006959021816052268
2021-09-03,-0.0035138836462472707
2021-09-07,-0.009946741001426238
2021-09-08,-0.002081537585077821
2021-09-09,-0.006100449252173317
2021-09-10,-0.0036736325141009077
2021-09-13,0.005693228062298206
2021-09-14,-0.00968003305048132
2021-09-15,0.008788782924822618
2021-09-16,-0.0048711691835072925
2021-09-17,-0.011450403053149824
2021-09-20,-0.017225613316693155
2021-09-21,-0.002134496896621515
2021-09-22,0.009089753446594665
2021-09-23,0.01166357012911775
2021-09-24,-0.0023030480632410897
2021-09-27,0.003501619330011674
2021-09-28,-0.011178647112683751
2021-09-29,0.0038126217129472247
2021-09-30,-0.010260855573871583
2021-10-01,0.012418831562481195
2021-10-04,-0.0029007849035416968
2021-10-05,0.005805739914175118
2021-10-06,0.0010319212721667092
2021-10-07,0.008111514230587223
2021-10-08,-0.0007343495837890743
2021-10-11,-0.008911894040407984
2021-10-12,-0.000826145818835356
2021-10-13,0.003284044501917478
2021-10-14,0.012874841619385223
2021-10-15,0.004914734893855035
2021-10-18,0.000441019892061498
2021-10-19,0.009779667376186222
2021-10-20,0.008741970986660932
2021-10-21,0.0007432050486003178
2021-10-22,0.0011515958666176774
2021-10-25,0.006265321166743664
2021-10-26,0.005089161955761127
2021-10-27,-0.016140704445689998
2021-10-28,0.008222023670978903
2021-10-29,-0.002878736256209156
2021-11-01,0.007604463708625699
2021-11-02,0.004321559649221717
2021-11-03,0.004873568938024379
2021-11-04,0.004649916125956577
2021-11-05,0.004291989052847203
2021-11-08,0.0038401705842736793
2021-11-09,-0.0007913640143209574
2021-11-10,-0.007418592892686892
2021-11-11,0.0010897948768252633
2021-11-12,0.002152220025924949
2021-11-15,-0.0008781859484654762
2021-11-16,6.631280478162896e-05
2021-11-17,-0.006600818007676667
2021-11-18,-0.001324729175134048
2021-11-19,-0.008519038118512621
2021-11-22,0.0022103088060083766
2021-11-23,0.007922813007479658
2021-11-24,0.0016680214666675768
2021-11-26,-0.022118990408577635
2021-11-29,0.007073640028254256
2021-11-30,-0.022725804134855008
2021-12-01,-0.013169844416457311
2021-12-02,0.021519594690265823
2021-12-03,-0.0010884592475839242
2021-12-06,0.013511751864219056
2021-12-07,0.015093913837053023
2021-12-08,-0.0006502007602090106
2021-12-09,-0.0068246510503331016
2021-12-10,0.005382993999168655
2021-12-13,-0.006113406692761213
2021-12-14,-0.0018888470755150887
2021-12-15,0.00884374875920869
2021-12-16,0.004585863016703849
2021-12-17,-0.012536534846456587
2021-12-20,-0.008175969874615314
2021-12-21,0.014708721435758186
2021-12-22,0.005927707758927665
2021-12-23,0.0050336227011602685
2021-12-27,0.012612754738306342
2021-12-28,0.0017188675114255352
2021-12-29,0.0003468827829204115
2021-12-30,-0.001554329107933742
2021-12-31,-0.0011584328340286684
2022-01-03,0.008281247214631145
2022-01-04,0.008275657061797972
2022-01-05,-0.010006061552094577
2022-01-06,0.0007739410911961366
2022-01-07,0.001304286169192846
2022-01-10,-0.006313591782249965
2022-01-11,0.010384978198383568
2022-01-12,0.0027531233274559314
2022-01-13,-0.005252464232178497
2022-01-14,0.0021096147913281468
2022-01-18,-0.010885696957797479
2022-01-19,-0.006905055009212003
2022-01-20,-0.0119303732474895
2022-01-21,-0.013006891945527826
2022-01-24,0.0023513072659330147
2022-01-25,-0.0033325674284959486
2022-01-26,-0.008590707212100895
2022-01-27,-0.003658042166344537
2022-01-28,0.016964355338319942
2022-01-31,0.014219286653202557
2022-02-01,0.01056703115430923
2022-02-02,0.010035707945182035
2022-02-03,-0.009640490228158046
2022-02-04,-0.000863207126836165
2022-02-07,0.002263036029228457
2022-02-08,0.0038802265689754896
2022-02-09,0.012667441848358992
2022-02-10,-0.017047805138244415
2022-02-11,-0.010445886824084956
2022-02-14,-0.006304522151905244
2022-02-15,0.010545549870767083
2022-02-16,-0.0005032634138124289
2022-02-17,-0.015257965781620201
2022-02-18,-0.008474863388200162
2022-02-22,-0.006565083210554536
2022-02-23,-0.011408374042009938
2022-02-24,0.006981324431332484
2022-02-25,0.02525442606473539
2022-02-28,-0.0020801425998422008
2022-03-01,-0.012764935228570203
2022-03-02,0.019715716641488596
2022-03-03,-0.0009898945686813117
2022-03-04,0.0019265789719653502
2022-03-07,-0.017728080559440047
2022-03-08,-0.004660685997957958
2022-03-09,0.014902929585443227
2022-03-10,-0.000936101073431244
2022-03-11,-0.008565548978174438
2022-03-14,-0.00991535924305552
2022-03-15,0.010088689772614137
2022-03-16,0.01587563929573902
2022-03-17,0.014486534690063552
2022-03-18,0.005041440116192158
2022-03-21,0.003680581960580336
2022-03-22,0.005476988578081551
2022-03-23,-0.00973345954126947
2022-03-24,0.01102175629544985
2022-03-25,0.008916161446801504
2022-03-28,0.0009748994545002945
2022-03-29,0.012470502627233869
2022-03-30,-0.004220683989106027
2022-03-31,-0.014578739305017355
2022-04-01,0.005958567496018383
2022-04-04,0.0025823266938646903
2022-04-05,-0.010932907897838516
2022-04-06,-0.0015991758370274326
2022-04-07,0.0014880873731384844
2022-04-08,0.0027499476153755873
2022-04-11,-0.011692359990300471
2022-04-12,-0.0009327125643931501
2022-04-13,0.009257304599236746
2022-04-14,-0.002391503221409542
2022-04-18,0.0007864716890119852
2022-04-19,0.012705251119346039
2022-04-20,0.0011973063225252838
2022-04-21,-0.012357007276934897
2022-04-22,-0.02308729381618661
2022-04-25,-0.002224370344022244
2022-04-26,-0.02088344487269894
2022-04-27,0.00028181328058238296
2022-04-28,0.017730064678230868
2022-04-29,-0.035200544963415924
2022-05-02,0.004029094506120573
2022-05-03,0.006292556634031423
2022-05-04,0.03044273073823068
2022-05-05,-0.02517442548406414
2022-05-06,-0.003983908424476362
2022-05-09,-0.034435455369924386
2022-05-10,-0.0046035368657345015
2022-05-11,-0.0034998011106563247
2022-05-12,0.002199030872332071
2022-05-13,0.02206839360439504
2022-05-16,0.0011094430584773938
2022-05-17,0.01930509747722303
2022-05-18,-0.027935951924875947
2022-05-19,-0.0019430381160560146
2022-05-20,0.0006734236807067807
2022-05-23,0.019162025245359208
2022-05-24,0.0005347412361596448
2022-05-25,0.008700120826410866
2022-05-26,0.015132505846176116
2022-05-27,0.019515785197764746
2022-05-31,-0.007447412566605521
2022-06-01,-0.005152805172764626
2022-06-02,0.014653133247344895
2022-06-03,-0.008135920088418945
2022-06-06,-0.0006108581257537087
2022-06-07,0.0102901364287489
2022-06-08,-0.012764025297218458
2022-06-09,-0.023533391023892403
2022-06-10,-0.025672759728011488
2022-06-13,-0.04040039319610143
2022-06-14,-0.006311271115345974
2022-06-15,0.01070968629772165
2022-06-16,-0.029086197055800574
2022-06-17,-0.004305619002779092
2022-06-21,0.021621453776858934
2022-06-22,-0.0036223636184272343
2022-06-23,0.002358878385181303
2022-06-24,0.028623158879732737
2022-06-27,-0.0028259816883793787
2022-06-28,-0.0093660969082574
2022-06-29,-0.005261999419013654
2022-06-30,-0.007623167095143683
2022-07-01,0.010503007176269777
2022-07-05,-0.005969731479316575
2022-07-06,-0.00016270870169265509
2022-07-07,0.01429004779841875
2022-07-08,-0.0032932166176806643
2022-07-11,-0.007832883926543407
2022-07-12,-0.0037955920473747382
2022-07-13,-0.003680710684639309
2022-07-14,-0.003968482409684396
2022-07-15,0.018733253231178033
2022-07-18,-0.0031256126655220253
2022-07-19,0.027585387843154018
2022-07-20,0.0029896888223005626
2022-07-21,0.00534472568845772
2022-07-22,-0.005139412840378528
2022-07-25,0.003482413211523365
2022-07-26,-0.0051439940092571634
2022-07-27,0.012070970766463178
2022-07-28,0.010156159974662874
2022-07-29,0.009630856148224747
2022-08-01,-0.0016064862241407284
2022-08-02,-0.00950537501964401
2022-08-03,0.006028913390817676
2022-08-04,-0.0018686310289518628
2022-08-05,0.0017055955610518632
2022-08-08,-0.0002791300435199773
2022-08-09,-0.0007917930747913043
2022-08-10,0.01666953461238881
2022-08-11,0.006178163018542671
2022-08-12,0.014917354313849003
2022-08-15,0.004142516750365766
2022-08-16,0.0027032385421218532
2022-08-17,-0.007997310671446897
2022-08-18,0.004416979520011333
2022-08-19,-0.008668590419611667
2022-08-22,-0.019385227840113588
2022-08-23,0.0023605630056559336
2022-08-24,0.0024863890595345456
2022-08-25,0.013808087230234732
2022-08-26,-0.027755647411899627
2022-08-29,-0.0036420268509092025
2022-08-30,-0.013629510170170953
2022-08-31,-0.007432500041946638
2022-09-01,-0.0011733201646125355
2022-09-02,-0.0093857724338728
2022-09-06,-0.004130511308682105
2022-09-07,0.015621538640044116
2022-09-08,0.005991022347726944
2022-09-09,0.014908053587232914
2022-09-12,0.008567495287663401
2022-09-13,-0.04015898696011724
2022-09-14,0.003357277485340579
2022-09-15,-0.016565400199619263
2022-09-16,-0.007451222638373171
2022-09-19,0.006229421647002415
2022-09-20,-0.015534620256868371
2022-09-21,-0.01697628357116091
2022-09-22,-0.00946592420036168
2022-09-23,-0.022664387530458078
2022-09-26,-0.016290620950808285
2022-09-27,-0.003571617479053443
2022-09-28,0.021424738836482236
2022-09-29,-0.01997910363775805
2022-09-30,-0.01455052686733498
2022-10-03,0.032153160708984746
2022-10-04,0.029641522233041943
2022-10-05,-0.003080556300048266
2022-10-06,-0.01135708250868866
2022-10-07,-0.02301997973354082
2022-10-10,-0.00572325799654495
2022-10-11,-0.003371291003348794
2022-10-12,-0.0054729262218707764
2022-10-13,0.029727517562094134
2022-10-14,-0.018379860520206924
2022-10-17,0.01997379837142418
2022-10-18,0.012011473627446478
2022-10-19,-0.007662484840939429
2022-10-20,-0.004230756912823867
2022-10-21,0.023793065955046
2022-10-24,0.007979881154999723
2022-10-25,0.016691243956717793
2022-10-26,0.005215521483835812
2022-10-27,-7.972214384137053e-05
2022-10-28,0.02391470837055638
2022-10-31,-0.007308510807144289
2022-11-01,0.0023758898333435365
2022-11-02,-0.017207199720175273
2022-11-03,-0.002255421780342174
2022-11-04,0.018361936332456735
2022-11-07,0.0075094422311680255
2022-11-08,0.006652218888059899
2022-11-09,-0.02171281632104942
2022-11-10,0.04963053189835465
2022-11-11,0.011831162694971035
2022-11-14,-0.008968934157155493
2022-11-15,0.00987566743739754
2022-11-16,-0.010404812011221568
2022-11-17,-0.0023782025466256834
2022-11-18,0.005007950497451196
2022-11-21,0.0006543170821753567
2022-11-22,0.01483155439176952
2022-11-23,0.003296381607334005
2022-11-25,0.0007424957473714661
2022-11-28,-0.01851002967087525
2022-11-29,0.004201450490689506
2022-11-30,0.023757005503626794
2022-12-01,-0.00021912479049182766
2022-12-02,0.0015616108823490312
2022-12-05,-0.017193049904361143
2022-12-06,-0.01236026813488882
2022-12-07,-0.0011448060260125432
2022-12-08,0.007094261906843062
2022-12-09,-0.010392508569166434
2022-12-12,0.016573271558151182
2022-12-13,0.00876375098082121
2022-12-14,-0.008696410787469553
2022-12-15,-0.021509511173839504
2022-12-16,-0.00950312280511556
2022-12-19,-0.0066472654352812575
2022-12-20,0.003228361859262675
2022-12-21,0.017844653261325862
2022-12-22,-0.011534775383130719
2022-12-23,0.007828829564128299
2022-12-27,0.00033665345307251377
2022-12-28,-0.012849807034495231
2022-12-29,0.01352461972013877
2022-12-30,-0.0018317859213543275
2023-01-03,0.0020881833001858458
2023-01-04,0.018300924425281886
2023-01-05,-0.006596708923817228
2023-01-06,0.023213528578355312
2023-01-09,0.00011825309298646105
2023-01-10,0.007545415624179741
2023-01-11,0.009753986732403816
2023-01-12,0.007078179947397293
2023-01-13,0.0034314029928636867
2023-01-17,-0.003981606172265778
2023-01-18,-0.01598813123788917
2023-01-19,-0.007412812803231119
2023-01-20,0.015308500493363455
2023-01-23,0.011391540957695687
2023-01-24,-0.0029146281247099917
2023-01-25,0.0018563443115672536
2023-01-26,0.008596770051131448
2023-01-27,-0.0012697189609017687
2023-01-30,-0.01024218363209292
2023-01-31,0.011878779762537942
2023-02-01,0.0062403637148337136
2023-02-02,-7.876798869981179e-05
2023-02-03,-0.01270375884030241
2023-02-06,-0.004325823639962907
2023-02-07,0.01088170697468539
2023-02-08,-0.009522707992728922
2023-02-09,-0.009762487463365006
2023-02-10,0.007940463361499662
2023-02-13,0.008587578295098241
2023-02-14,-0.0007187254215142479
2023-02-15,0.00019629789749139577
2023-02-16,-0.013827522017267625
2023-02-17,-0.0028980618727592715
2023-02-21,-0.017434172450031763
2023-02-22,-0.005636331024060167
2023-02-23,0.005423834881546841
2023-02-24,-0.009324618307815643
2023-02-27,0.0017908729844919682
2023-02-28,-0.004362049350571606
2023-03-01,-0.0009692538690138845
2023-03-02,0.012067156852822378
2023-03-03,0.013041141451423502
2023-03-06,-0.001798752983891356
2023-03-07,-0.017080806726618113
2023-03-08,0.003304139099142896
2023-03-09,-0.017236605747606756
2023-03-10,-0.013012458883163262
2023-03-13,-0.0035930433432673995
2023-03-14,0.014680035749997362
2023-03-15,-0.00969863367987262
2023-03-16,0.014512772605096227
2023-03-17,-0.012090328894549019
2023-03-20,0.0112922517878087
2023-03-21,0.008424932055587317
2023-03-22,-0.0198544137863617
2023-03-23,0.0018877339728207519
2023-03-24,0.007484832629423917
2023-03-27,0.004311124995510591
2023-03-28,0.0016077076635467211
2023-03-29,0.015670318088668866
2023-03-30,0.004961276877462181
2023-03-31,0.012404176082458777
2023-04-03,0.006940846777761366
2023-04-04,-0.00489955681197508
2023-04-05,0.0037134547722138564
2023-04-06,-0.00015581151926796075
2023-04-10,0.0035059099053981507
2023-04-11,0.0024703153865734202
2023-04-12,-0.0022949698974296306
2023-04-13,0.007021581248968994
2023-04-14,-0.005680707204206734
2023-04-17,0.004922545783565029
2023-04-18,0.00027367596595117324
2023-04-19,0.002126131474966356
2023-04-20,-0.007026881280855383
2023-04-21,-0.0009982751635877708
2023-04-24,0.0016603212205754747
2023-04-25,-0.014844858217976018
2023-04-26,-0.012355154584916263
2023-04-27,0.014664076228441297
2023-04-28,0.009559802745407804
2023-05-01,-0.0034671815927359772
2023-05-02,-0.01685511364855529
2023-05-03,-0.012517341996013873
2023-05-04,-0.005232276723806881
2023-05-05,0.017658661172042286
2023-05-08,-0.0005748230200853693
2023-05-09,-0.004254911288951521
2023-05-10,-0.001881706307553567
2023-05-11,-0.009204381353345933
2023-05-12,-0.0008965255459781392
2023-05-15,0.004754124745363892
2023-05-16,-0.01600603134657708
2023-05-17,0.01246474655862946
2023-05-18,0.005998363561225628
2023-05-19,-0.0024312355111498368
2023-05-22,0.0005914414708030674
2023-05-23,-0.007003102499087506
2023-05-24,-0.009145648259417993
2023-05-25,0.0005474309307261407
2023-05-26,0.008854485357209306
2023-05-30,-0.00168304047649428
2023-05-31,-0.0049659085711187675
2023-06-01,0.005189557941624133
2023-06-02,0.019470726057328837
2023-06-05,-0.005961410478596261
2023-06-06,0.004466124967534571
2023-06-07,0.008043495644073867
2023-06-08,0.004231356970057958
2023-06-09,-0.0026592386296150827
2023-06-12,0.005353572235215433
2023-06-13,0.00733515154060924
2023-06-14,0.00030705212386779887
2023-06-15,0.009927734497871264
2023-06-16,0.000522179912439185
2023-06-20,-0.012627374223278311
2023-06-21,-0.0033465501223241944
2023-06-22,-0.0055440070592759644
2023-06-23,-0.007258418364611584
2023-06-26,0.006540260588898882
2023-06-27,0.00723373828395797
2023-06-28,-0.0017387534433394016
2023-06-29,0.006264951094373665
2023-06-30,0.00835652533405321
2023-07-03,0.005652746218830543
2023-07-05,-0.004184993394338976
2023-07-06,-0.012147655760995586
2023-07-07,0.000575144803251106
2023-07-10,0.00482357046352969
2023-07-11,0.014066697211426418
2023-07-12,0.008322311292833085
2023-07-13,0.005678747505560999
2023-07-14,-0.006544447617909833
2023-07-17,-0.0034855028474479817
2023-07-18,0.005832858013556591
2023-07-19,0.006010953239598704
2023-07-20,0.0016727995679191928
2023-07-21,0.0046618212390955914
2023-07-24,0.005316805899668726
2023-07-25,0.003376046805998457
2023-07-26,0.002143837454736947
2023-07-27,-0.004659702249897079
2023-07-28,0.004395670807965332
2023-07-31,0.004371249965081054
2023-08-01,-0.003574765130454082
2023-08-02,-0.013971073910318967
2023-08-03,-0.004847606326055021
2023-08-04,-0.001976769356459001
2023-08-07,0.007941840209891339
2023-08-08,-0.003474200836297259
2023-08-09,-0.002069511663946144
2023-08-10,0.001025787878601854
2023-08-11,0.0016416602236324004
2023-08-14,0.0019381121465719857
2023-08-15,-0.013234090790339811
2023-08-16,-0.008306589905087744
2023-08-17,-0.004632393546109699
2023-08-18,0.001790446487263728
2023-08-21,-0.0002511584418157475
2023-08-22,-0.005107816714191831
2023-08-23,0.007417419170571853
2023-08-24,-0.012485551637517772
2023-08-25,0.005050508825947529
2023-08-28,0.008394137258951467
2023-08-29,0.01201897726798104
2023-08-30,0.0016902425290979324
2023-08-31,-0.0028976683287290778
2023-09-01,0.00395229800004452
2023-09-05,-0.008790283102597319
2023-09-06,-0.004160829587216843
2023-09-07,-0.00014158650814878753
2023-09-08,0.0026652821452372174
2023-09-11,0.0028743615942477697
2023-09-12,0.0022993013071596164
2023-09-13,-0.0009293269326578655
2023-09-14,0.012342142132841714
2023-09-15,-0.010416690932102696
2023-09-18,-0.00027800562939368334
2023-09-19,-0.004219935004876949
2023-09-20,-0.005165925677566266
2023-09-21,-0.01858971286058798
2023-09-22,-0.0033589446726151884
2023-09-25,0.0020146892303352843
2023-09-26,-0.011971896940366902
2023-09-27,-0.0015200992607539332
2023-09-28,0.0040813770347571995
2023-09-29,-0.00094646401179047
2023-10-02,-0.014396174291727685
2023-10-03,-0.0084584302890318
2023-10-04,0.001199851537844384
2023-10-05,-0.0020209192036098745
2023-10-06,0.010561445839527879
2023-10-09,0.00896274453894613
2023-10-10,0.00835707769267079
2023-10-11,0.0032597871949369144
2023-10-12,-0.008235690130049883
2023-10-13,0.0012858112986244398
2023-10-16,0.010081465743587611
2023-10-17,0.0027937898336765814
2023-10-18,-0.014052407668512632
2023-10-19,-0.009078640335860836
2023-10-20,-0.00906682556875034
2023-10-23,-0.006580710685516425
2023-10-24,0.010875601227488025
2023-10-25,-0.011897386936878179
2023-10-26,-0.002409110718370648
2023-10-27,-0.01010335344506002
2023-10-30,0.010085215300993398
2023-10-31,0.00594692761650947
2023-11-01,0.005122878346916109
2023-11-02,0.025836575106148785
2023-11-03,0.012697869927514621
2023-11-06,-0.00438789569574435
2023-11-07,-0.003643764582925123
2023-11-08,-0.0011865351715217762
2023-11-09,-0.00881439546098723
2023-11-10,0.010748688359404377
2023-11-13,-0.001072376304247167
2023-11-14,0.024354648797782846
2023-11-15,0.005307560838298384
2023-11-16,0.0007478038897007864
2023-11-17,0.0032025533195689845
2023-11-20,0.004481245233512997
2023-11-21,-0.0024685988866699872
2023-11-22,0.001730360251168772
2023-11-24,0.002417137096603795
2023-11-27,0.0004873740725961863
2023-11-28,0.0019194098000336576
2023-11-29,0.004634909626809513
2023-11-30,0.00623349049080274
2023-12-01,0.009133996452434016
2023-12-04,-0.001844057925961788
2023-12-05,-0.005237195448737701
2023-12-06,-0.0007830969000820145
2023-12-07,0.004927386410962219
2023-12-08,0.0033330756336466187
2023-12-11,0.006799267193014884
2023-12-12,0.0008541937886048797
2023-12-13,0.020788194696865853
2023-12-14,0.014428120011742786
2023-12-15,-0.0030704097472126247
2023-12-18,-0.0013577289652799691
2023-12-19,0.00812546640075157
2023-12-20,-0.014763641516322727
2023-12-21,0.008149652482392166
2023-12-22,0.0019534390921279745
2023-12-26,0.0065014574027642815
2023-12-27,0.0014077034603288043
2023-12-28,0.0012237957385593514
2023-12-29,-0.0029940309077607463
