date,equity_equal_weight,equity_min_variance,equity_risk_parity,equity_max_sharpe,crypto_equal_weight,crypto_min_variance,crypto_risk_parity,crypto_max_sharpe,combined_equal_weight,combined_min_variance,combined_risk_parity,combined_max_sharpe
2020-09-28,,,,,-0.0068911536360515184,-0.006439233288607249,-0.006676939810378992,-0.005267177854813807,,,,
2020-09-29,,,,,0.0076413735138250675,0.007069016908357611,0.007671091430898938,0.007694631527867467,,,,
2020-09-30,,,,,-0.0014347919521085386,0.0004614444156141959,-0.0015000893838931803,-0.0012317232528530346,,,,
2020-10-01,,,,,-0.015215988184475627,-0.014190285312141811,-0.015135544304733189,-0.02109726136060017,,,,
2020-10-02,,,,,-0.021891144641811848,-0.016328871860110287,-0.020969711471532048,-0.017991830395267975,,,,
2020-10-03,,,,,0.004360856473343322,0.005384868009944666,0.004136609661032536,0.009914508918469919,,,,
2020-10-04,,,,,0.01790188760050092,0.021692052639374036,0.018445312379041158,0.011716765148586883,,,,
2020-10-05,,,,,0.003591528393123089,0.004004456159497307,0.0038944616661190368,0.007478165423213265,,,,
2020-10-06,,,,,-0.009626353837821833,-0.012805900935341459,-0.009628449065889829,-0.029664547633018606,,,,
2020-10-07,,,,,0.0024881630094607645,0.003925410202431768,0.0025920004418022013,0.002580975604755385,,,,
2020-10-08,,,,,0.015037245037404369,0.012256564262318925,0.014814049545632856,0.018600414617594336,,,,
2020-10-09,,,,,0.023432526373623766,0.016713270129821933,0.022449829153493996,0.03309344454413509,,,,
2020-10-10,,,,,0.01344768307528349,0.015929557890622028,0.013469814684982505,0.02027012157076031,,,,
2020-10-11,,,,,0.01185566818473901,0.011895631239266876,0.01150918312711081,0.007050101071570379,,,,
2020-10-12,,,,,0.011390327435422478,0.00806012069865694,0.010998456016286996,0.02210500208411998,,,,
2020-10-13,,,,,-0.004764471088864997,-0.011932517024086655,-0.0051760425885515595,-0.013378872266226775,,,,
2020-10-14,,,,,-0.005807592202763257,-0.01033959342901517,-0.0062635528204297965,-0.00880002878136019,,,,
2020-10-15,,,,,-0.0048135694737722725,-0.0058431177934816685,-0.004768546151760568,-0.003979120918950629,,,,
2020-10-16,,,,,-0.018634310332511863,-0.0078439597616933,-0.017692475406428623,-0.007194009312051011,,,,
2020-10-17,,,,,0.004269494322044054,0.007172593856562864,0.004428854834954234,0.01421269280897603,,,,
2020-10-18,,,,,0.007325791861006193,0.0011403542988920354,0.006867263716126255,0.005401548405474664,,,,
2020-10-19,,,,,0.014997380707444354,0.02329676954691905,0.015800369852213808,0.021563531068412706,,,,
2020-10-20,,,,,-0.022213425468937426,-0.014822876600092698,-0.020730583410692328,-0.023115569870038752,,,,
2020-10-21,,,,,0.054879308116212576,0.05998620393639887,0.05494956754570123,0.047481145009049014,,,,
2020-10-22,,,,,0.027849155101306214,0.020402355742931543,0.026825981182332745,0.027466638100271275,,,,
2020-10-23,,,,,-0.007714060513975308,-0.006612692823623518,-0.007612079381844744,-0.01304699376686051,,,,
2020-10-24,,,,,0.01576710172702136,0.022392201841024528,0.015812900257587168,0.01063782101397397,,,,
2020-10-25,,,,,-0.008168543358127035,-0.010348217107536932,-0.00820339620977302,-0.013609515348973585,,,,
2020-10-26,,,,,-0.022532438611657046,-0.016629633229217098,-0.021522942921977272,-0.01817656320639014,,,,
2020-10-27,,,,,0.015420105915731463,0.018687657157874685,0.016251788423364215,0.0171818971872228,,,,
2020-10-28,,,,,-0.023111708865827422,-0.02918220856908106,-0.023411949229571013,-0.02936777153055582,,,,
2020-10-29,,,,,-0.008184334694409667,-0.005504228365196085,-0.00755378938635787,-0.011348944234587455,,,,
2020-10-30,,,,,-0.018665028500040506,-0.012366575066092574,-0.017797048331598952,-0.012918787534043281,,,,
2020-10-31,,,,,0.00840713084179785,0.012813578501284617,0.008720139007244903,0.008255866977756751,,,,
2020-11-01,,,,,0.009479899135041459,-0.0007942227851165771,0.008220431346760787,0.017204760190863626,,,,
2020-11-02,,,,,-0.036532688866251925,-0.03200243976847177,-0.03548583063151309,-0.0389498174940208,,,,
2020-11-03,,,,,-0.0032994927041297695,0.0024047396549535657,-0.0023118167043898086,0.009961947442932,,,,
2020-11-04,,,,,0.004323697240461588,-0.0018704608136673434,0.0037730272254757617,0.010565002411460562,,,,
2020-11-05,,,,,0.0487911580871629,0.058445779413578966,0.05038008810550134,0.05110061472139353,,,,
2020-11-06,,,,,0.05615329796816909,0.037997128766945346,0.05359558692449008,0.06249355313644793,,,,
2020-11-07,,,,,-0.043483015895242116,-0.0433517704542853,-0.04327465365326047,-0.05087266199249818,,,,
2020-11-08,,,,,0.03323301025025742,0.024638941924763298,0.03258964172050854,0.035643124602515106,,,,
2020-11-09,,,,,-0.019588407856058886,-0.018360095488502627,-0.019324112952700187,-0.017407926820418702,,,,
2020-11-10,,,,,0.0004896625641006123,0.005746382153908408,0.0006923282664443797,0.0037260427304346803,,,,
2020-11-11,,,,,0.01014343767748017,0.00949179830162682,0.010440259734594594,0.015205819887958856,,,,
2020-11-12,,,,,0.0005386886858012805,0.0023196999191243337,0.0013426997195576096,0.002763270153465757,,,,
2020-11-13,,,,,0.028636976284083973,0.02360300488428473,0.0283582380371243,0.017838643639788345,,,,
2020-11-14,,,,,-0.015612969029313563,-0.009759905875084263,-0.014883812174982398,-0.017778361094491914,,,,
2020-11-15,,,,,-0.016525656529147482,-0.0032060721897141306,-0.015238306586316525,-0.0143177185134942,,,,
2020-11-16,,,,,0.046549892129067176,0.03964749502679081,0.04676038083894958,0.02744531211291624,,,,
2020-11-17,,,,,0.05204232760453974,0.05755858157159247,0.052437078506066666,0.04777007967866337,,,,
2020-11-18,,,,,-0.009936278849795133,-0.0005749548450437693,-0.009412761432339543,-0.007442053345148936,,,,
2020-11-19,,,,,0.005675267946849406,-0.001610583665015244,0.006052596821670614,-0.011047910393583287,,,,
2020-11-20,,,,,0.05302752846407591,0.04615072496631761,0.05220097360872917,0.0626584862962927,,,,
2020-11-21,,,,,0.1439562303086774,0.17438453506135446,0.14656243957192314,0.11718369401851358,,,,
2020-11-22,,,,,-0.026762371648331815,-0.04478935914752174,-0.028513713566351406,-0.001810509975705199,,,,
2020-11-23,,,,,0.12948090591086447,0.1673392655270503,0.1330263251332655,0.10310952638307994,,,,
2020-11-24,,,,,0.1091031730000655,0.17224160172457692,0.11180074613717195,0.14408193226703694,,,,
2020-11-25,,,,,-0.05342953924272913,-0.03826593044136424,-0.05244281858486468,-0.039817305136948034,,,,
2020-11-26,,,,,-0.12392013507113164,-0.12738097850165325,-0.12416140515090628,-0.10762909151363459,,,,
2020-11-27,,,,,0.023913509429615957,0.05588413812576798,0.025451443506783016,0.04920127729436707,,,,
2020-11-28,,,,,0.052537475236027725,0.037205459806693486,0.05154243517018801,0.050121569543479176,,,,
2020-11-29,,,,,0.019677655309619617,-0.002531110423350384,0.018081289018943177,0.017143238860714,,,,
2020-11-30,,,,,0.07097510416991822,0.06596891038152662,0.07161166203334447,0.05377971906528528,,,,
2020-12-01,,,,,-0.06797176128702298,-0.06101346123545283,-0.0659861445516394,-0.06669952626549122,,,,
2020-12-02,,,,,0.021074602338575277,0.023032358197939504,0.02133404775393578,0.018235970950388605,,,,
2020-12-03,,,,,0.015067967051520881,0.019019487395880247,0.015630875704516836,0.016619977736275278,,,,
2020-12-04,,,,,-0.08152350861517088,-0.06877654857260224,-0.07822719513913845,-0.08442264753892237,,,,
2020-12-05,,,,,0.04423828287639083,0.03546787813527296,0.04232682212720742,0.049046855413318505,,,,
2020-12-06,,,,,0.00936906866071846,0.0029158366471220077,0.00870915474400313,0.015418362122838355,,,,
2020-12-07,,,,,-0.015699276533872188,-0.009382408022763912,-0.01457316915813656,-0.02241362898235601,,,,
2020-12-08,,,,,-0.07034257497418472,-0.06338592731118117,-0.06849057419144955,-0.0735060809275057,,,,
2020-12-09,,,,,0.03684153008369283,0.022893075174536863,0.034116394531742276,0.051263325288984925,,,,
2020-12-10,,,,,-0.027883689824153537,-0.02219622346991983,-0.026567586795490032,-0.03222967572822121,,,,
2020-12-11,,,,,-0.02693740816192984,-0.018437392317410286,-0.025236775895356833,-0.028861917694646327,,,,
2020-12-12,,,,,0.027620339836630235,0.0362223360557856,0.028959525554924884,0.02690506929365901,,,,
2020-12-13,,,,,0.04034339937304879,0.02994535469662135,0.037940837748988245,0.04586313624143427,,,,
2020-12-14,,,,,-0.004087447267204858,-0.0020011041489238325,-0.0034902745212819137,-0.0038588151710417773,,,,
2020-12-15,,,,,-0.0036798828565478784,0.0069043780631213095,-0.0019086643360873802,-0.011683028304488856,,,,
2020-12-16,,,,,0.10546735210971075,0.0854586322936276,0.1026562303246693,0.11203544841857103,,,,
2020-12-17,,,,,0.009888917234906036,0.021428935980058707,0.0137388175071023,0.006265820459176386,,,,
2020-12-18,,,,,0.015155018381917906,0.016605208867733902,0.015286319394769399,0.010516546790987819,,,,
2020-12-19,,,,,0.013790445494300928,0.02296655834782838,0.015540783374016716,0.003559667311988514,,,,
2020-12-20,,,,,-0.0055759793954341386,0.001076354513989495,-0.005315875666135778,-0.02293623761583708,,,,
2020-12-21,,,,,-0.06155292567046387,-0.057693441499452894,-0.05972996491516944,-0.05135959411889189,,,,
2020-12-22,,,,,0.0029169318350360084,0.018502200545759982,0.00632265523094434,-0.0008437686932088392,,,,
2020-12-23,,,,,-0.16479064545891137,-0.12460068570496709,-0.1542627031388691,-0.15127721602011665,,,,
2020-12-24,,,,,0.13088720446010557,0.08984528537811975,0.12109748349733812,0.13442942996266344,,,,
2020-12-25,,,,,0.02590357313179433,0.04451063310707935,0.028695568562024466,0.006298344024647286,,,,
2020-12-26,,,,,-0.0021636567802180593,0.013535630923747642,0.0027022891391776053,-0.0004152112770769139,,,,
2020-12-27,,,,,0.010300683386022622,0.017782422942869407,0.010803146673872943,0.005519664396805062,,,,
2020-12-28,,,,,0.02698218602791696,0.02979782652446199,0.027485626122220254,0.03551167522236205,,,,
2020-12-29,,,,,-0.021987362638587374,-0.02570417022606794,-0.02121662844813143,-0.006374715808987635,,,,
2020-12-30,,,,,-0.00791083225521614,0.005632072101429903,-0.0036231737552624797,-0.008874736871587774,,,,
2020-12-31,,,,,-0.010734631048652776,-0.010142595678520818,-0.009923468421788754,-0.0061843741557009585,,,,
2021-01-01,,,,,0.011329133285298942,0.002800032993911772,0.009464752613188373,-0.002751962138236391,,,,
2021-01-02,,,,,0.02072716260525204,0.04043048745100603,0.02916018533398404,0.052096184477757906,,,,
2021-01-03,,,,,0.11625440576667893,0.12932377632281733,0.1140787550866926,0.13766789141921765,,,,
2021-01-04,-0.013701064199660195,0.0027191770894721312,-0.011905939089692156,-0.0030642842788547175,0.04516079223322002,0.027384787287787173,0.03681195763139292,0.030669150564191564,-0.003890754794180156,0.0027183092621871565,-0.005491585728967234,0.02660328515095233
2021-01-05,0.012674408604811128,0.0012830428180634816,0.008925434665857325,0.006508369333771854,0.04535021621589661,0.022358987743084105,0.04323211342157537,0.045351178660304144,0.018120376539992038,0.0012830247825508373,0.012951141573721587,0.04166172857772317
2021-01-06,0.013264430714510807,0.00586400456475599,0.010374289769888835,-0.010627271618318742,0.17477270939392503,0.08054798957228365,0.1534907257057737,0.12176457735422262,0.040182477161079845,0.00586347228911752,0.02902526333750579,0.09774516624122012
2021-01-07,0.009679796812702828,0.0066711105181483325,0.008791691342859287,0.01977848975848683,0.01246324314431502,0.005882409647210418,0.011724326379492615,0.0016914175938075615,0.010143704534638191,0.006671236190918766,0.009462914846461614,0.017668886936921726
2021-01-08,0.0028657693620504293,-0.002270044656984285,0.0028944474698255744,-0.0032905028979552694,-0.007003682538939726,-0.007530967294417909,-0.004079933874845803,0.012050095284754574,0.0012208607118854053,-0.0022699435126379763,0.0017895501773503987,-0.0015407789475083713
2021-01-09,,,,,0.08814075491705675,0.10396933761330134,0.08505209618558215,0.051415661071240015,,,,
2021-01-10,,,,,-0.02676059395587328,0.007468765637786509,-0.024190212404902055,-0.04297111570853895,,,,
2021-01-11,-8.806647741709244e-05,0.00013154103286891602,-0.0010633249669295798,-0.001136328171129149,-0.12870502230789244,-0.1394749569098558,-0.12843467345053697,-0.1222625038709848,-0.02152422578249631,0.00013166692380622844,-0.01606228715595675,-0.04351051773353489
2021-01-12,0.003012843574414888,0.0008359833489446114,-0.0004123690740174571,-0.012421462783200795,-0.01873015718865717,-0.03747110336127269,-0.023502608595099853,-0.021566650005773878,-0.0006109898860971216,0.0008358710728495731,-0.0026516503603917474,-0.01676117257027502
2021-01-13,8.70916577731952e-05,-0.0014393795903437279,0.0002506431860574669,-0.0003587867690059569,0.0823859488799264,0.08300188085910906,0.0841455908604257,0.08912232825311905,0.013803567861465397,-0.0014394213991562967,0.010015389501438998,0.04083718269737875
2021-01-14,0.003088648294878565,0.003980682824988487,0.001839360712365441,-0.00943084164674117,0.01972143296946164,0.03738567336849021,0.024218370273219186,0.028592733155883475,0.005860779073975744,0.0039806074227064945,0.004153710058190447,0.02185739542263835
2021-01-15,-0.010835450462099168,-0.004653896884822231,-0.007383761281465507,-0.01019515951079492,-0.03879468771114989,-0.03456575637424404,-0.039145375926631344,-0.03673702889234182,-0.015495323336940946,-0.004653727207638267,-0.011062555134449785,-0.033278936800849646
2021-01-16,,,,,0.026781295053940557,0.014938849378109648,0.022965590345783903,0.04253303974206106,,,,
2021-01-17,,,,,0.002929735952032664,-0.010458910285006617,0.00031699058663957574,0.010383736142249463,,,,
2021-01-18,,,,,0.025718389419126575,0.030247004700157516,0.02670986162825047,0.027930023676544104,,,,
2021-01-19,0.00728379663203324,0.010365938927652649,0.007032163656899501,0.008693378945708383,0.009387901143479227,0.014629497672584863,0.00830533326048798,0.011382115996681121,0.007634480717274238,0.010365649891807074,0.007223657458564189,0.013369306683688964
2021-01-20,0.00797222209594991,0.015271813031710291,0.010026981269983767,0.026437188738576995,-0.00588969894780378,-0.005949467721383327,-0.006626022371824368,-0.0052927934918314086,0.00566190192199096,0.015271691347163448,0.007974482393470416,0.012079069741632096
2021-01-21,-0.00735487307514049,-0.009447078488992209,-0.006309967238977783,-0.0002775850333305715,-0.12997330223040066,-0.13019692177512107,-0.13018033961494893,-0.143974996652913,-0.027791277934350513,-0.00944692472599744,-0.020840703738360736,-0.0735558470932637
2021-01-22,-0.0028008371292316974,-0.000831575225005925,-0.0024163003889292566,-0.006711965742106046,0.060561232008807364,0.05989716917445346,0.06129901061261738,0.07786367630707808,0.007759507727108147,-0.0008314772633495332,0.004919370409232731,0.034804734905823725
2021-01-23,,,,,-0.002104304596237205,-0.0038711989434436545,-0.003517407362220343,-0.0043713684143551895,,,,
2021-01-24,,,,,0.02788878387300729,0.0413054027009048,0.02845763676197641,0.043288305135064716,,,,
2021-01-25,0.0019324605381932263,0.003664527307516206,0.0031329649734977883,0.0025165985401361243,-0.022128620741430138,-0.01880517983113422,-0.020377224539188124,-0.02367435324812457,-0.002077719675077335,0.0036645594911965075,0.00033544811013759784,-0.009896223206364692
2021-01-26,-0.005039220682649926,-0.00218000277588862,-0.0036894076478279072,-0.008224805922659069,-0.002506439651979331,0.0014337036736557492,-0.0018275376795806654,0.0021690227023326097,-0.004617090510871492,-0.0021796547487783246,-0.0035498387814634448,0.0003935316730450326
2021-01-27,-0.02581577840422142,-0.021147597759009956,-0.025340534578340203,-0.039122791371042055,-0.07433293275748028,-0.06952986068621075,-0.07327365434872853,-0.07226364483127153,-0.033901970796431244,-0.02114704129806197,-0.030911375230474727,-0.05105542216919242
2021-01-28,0.01064321496244822,0.0009634688412478576,0.0094602162771428,0.017465214750417363,0.09385199353492835,0.07960759486113266,0.09188540986706997,0.0807943046126372,0.024511344724528244,0.0009631695025655631,0.019249426984141012,0.057654845906730603
2021-01-29,-0.014793783126670682,-0.009883386938793204,-0.012522869606591106,-0.00582838862634863,0.02826646477641599,0.036731854834185215,0.02857387417069201,0.04024607527546401,-0.0076170751428229,-0.009883575434959812,-0.007521956674269834,0.009828320809041764
2021-01-30,,,,,0.07294494996215131,-0.003430128490110001,0.052834107030063804,-0.002396715098671193,,,,
2021-01-31,,,,,-0.016892319482285013,-0.02741857681709503,-0.020350318683966882,-0.03395260857884418,,,,
2021-02-01,0.008517686014717273,0.0011157863850779976,0.007717024844528341,0.0031817684067992446,0.018638160220836718,0.031286753043571265,0.020371393145044568,0.044797642338281846,0.010204431715737181,0.0011158948167060542,0.008653455604703613,0.019847491163217303
2021-02-02,0.01747388970615294,0.006338365582020611,0.015503736699340001,0.02306719615700427,0.04105192217355689,0.03760779878072791,0.042088076362823496,0.060472275562353274,0.02140356178405361,0.006338431195076083,0.01818239030102318,0.03671567118434584
2021-02-03,0.0019027846101926735,-0.0026348746767465873,-0.0017125008312594836,-0.012081054014665934,0.0470529366919517,0.04526102076559145,0.04791138005049698,0.059408454753485516,0.009427809957152509,-0.002634238356297207,0.0039588717243986375,0.014530313079643515
2021-02-04,0.009138734300265726,0.0021149410136935384,0.007252512610880813,-0.007455065556902264,-0.01763156392605623,-0.028573846497134982,-0.020060491037799243,-0.022786513361298534,0.004677017929212065,0.0021157751876391792,0.004469798543535806,-0.011820947129178635
2021-02-05,0.006317001689045663,0.01477241352096419,0.0078720021914145,0.0037863848493194592,0.08420520824667656,0.08207125311828384,0.08109107376254236,0.09413563377960432,0.019298369448650807,0.01477261011307377,0.01638311186247676,0.03115928796596585
2021-02-06,,,,,0.02224549467936311,-0.004761616972236227,0.018554624841869725,0.03654046272452261,,,,
2021-02-07,,,,,-0.0031776159818694078,-0.0002606430370088657,-0.004298732856025606,0.0004987849042530001,,,,
2021-02-08,0.013036997474039067,0.003113115317931019,0.009968097266412344,0.021720714160624464,0.08091486208561834,0.0974842594213144,0.09107275150765162,0.09693197687933497,0.024349974909302272,0.0031131110784249293,0.018482591786442792,0.0634659537087346
2021-02-09,-0.0027438667563593655,-0.0011451038555268989,-0.0027920067529802737,-0.018972197972277775,0.06552021148361524,0.08525710314362926,0.06597718410230173,0.042554534902577906,0.008633479616969735,-0.0011451191269521493,0.005352861087857875,-0.0029904635527417535
2021-02-10,0.0014557026145883103,-0.006907367665954206,7.661476189982011e-06,-0.00045411176061270345,0.04281518400419214,0.007433145373327299,0.03304501097034696,0.062103276395703816,0.008348949512855613,-0.006907606974044334,0.00436515193929246,0.004774412564224608
2021-02-11,-0.0010303835566599063,-0.005050707232391665,-0.0012917592622214108,-0.000733571889666717,0.07786914577868172,0.11132780522744345,0.08226596067997069,0.060623207633578535,0.012119537999230363,-0.00505078232930578,0.008169401066522692,0.03217141724611092
2021-02-12,0.004467629428637099,0.004286604798694697,0.003938492764541447,0.0036361290908255607,0.05428926109808539,0.013036847846608808,0.043145839800056485,0.03154169313110704,0.012771234706878482,0.004286516867971763,0.009302013420447312,0.02941013665945045
2021-02-13,,,,,0.09582165507240964,0.12198191196750886,0.09568316076707149,0.02767152126164952,,,,
2021-02-14,,,,,-0.029392275423807516,-0.028901431609261525,-0.024116328760408434,-0.031960916672821735,,,,
2021-02-15,,,,,-0.0442129748696292,-0.0578736156407353,-0.04419745090704308,-0.026246178978593562,,,,
2021-02-16,0.0005560289992204569,-0.00975925341257539,-0.00294803807345397,-0.005771222597164799,-0.0022474451004349414,0.00533444178173942,0.0011860628428695431,0.009597439158424294,8.878331594455735e-05,-0.009759223734058587,-0.0027827621577980275,0.002094539131826921
2021-02-17,0.002470031678470779,0.006639133639566776,0.0026022327944029075,-0.011674300569626189,0.04211707838283616,0.04419095610292654,0.04419883221198192,0.0452667542868906,0.009077872795865008,0.00663917377562359,0.007280063502660939,0.010052329406226876
2021-02-18,-0.005919355778125218,-0.009279991701586386,-0.004428577833204159,-0.0003072870984090104,0.0029177062460999047,0.010802947618492483,0.00282032840919109,0.013124969667402694,-0.0044465121074210336,-0.009280008346297055,-0.003500356486713906,0.0015199466076203244
2021-02-19,0.0011058595895655544,-0.0076408463391160145,-0.001934911848587832,-0.002111436870285971,0.04897981498578349,0.06348748043063145,0.052978568612524334,0.047805457159390996,0.009084852155601876,-0.007640573059803764,0.004164359804296176,0.021355175990790523
2021-02-20,,,,,-0.017299540561226037,-0.031347863167674614,-0.01753730034909941,0.018674182258111374,,,,
2021-02-21,,,,,0.024297174916646205,0.028817883575170043,0.02455776408878542,0.01057890835900643,,,,
2021-02-22,0.002141918707192052,0.0016936542909289278,0.00016957135008839987,-0.01636059822723911,-0.0628095634120048,-0.08252241758800885,-0.06627463595056038,-0.053813515440657995,-0.00868332831267409,0.0016938341171851337,-0.007064498624655293,-0.034688979878482656
2021-02-23,0.0002474703381477858,-0.006791562518712277,-0.0008570548095623988,-0.011748416652403114,-0.1578836306811806,-0.1543452242725078,-0.15415471252686225,-0.13630357092416082,-0.02610771316507361,-0.006791377384520397,-0.018821020368650652,-0.06387710416655533
2021-02-24,0.014576435503532905,-0.00042167478743371825,0.009602374896965042,0.015214601815257455,0.03967004054777338,0.03835096025962653,0.03852640414475715,0.04846622773777196,0.01875870301090632,-0.0004214201109498324,0.012942169152308128,0.02047479280212206
2021-02-25,-0.018364899811465808,-0.008993412613283487,-0.016106682209825352,-0.030278791100563033,-0.05295585849293988,-0.06640007697985476,-0.05386440664014857,-0.042677000281584165,-0.024130059591711488,-0.008993719307745812,-0.020415985387482318,-0.048628802308917224
2021-02-26,-0.012928311779984663,-0.017512769356797377,-0.013233939052213952,0.0028273670607648093,0.0024429722756437833,-0.01846523744253666,-0.0025296753098903078,0.01995923214465676,-0.010366431104046593,-0.0175123152918847,-0.011916715590049207,0.008021672027583374
2021-02-27,,,,,0.030875544497424058,0.021594703509880582,0.026250600200570774,0.030140001622215695,,,,
2021-02-28,,,,,-0.04371588305482724,-0.04078982011752835,-0.04139850720118185,-0.03066615766953567,,,,
2021-03-01,0.019963326496913788,0.008954479770244125,0.01804118808710722,0.018187696156553988,0.06607202453353705,0.06607202453353705,0.06881974265285053,0.06072714222699271,0.027648109503017656,0.008954489376090934,0.02348829785630711,0.0330281292269157
2021-03-02,-0.002791341663546041,0.005124485275292266,-0.001593042079433525,-0.009201174642201307,-0.016013865689389763,-0.016013865689389763,-0.016697898840682485,-0.028220260385539184,-0.004995095667853328,0.005124472997336216,-0.003139826290745883,-0.016568454063174694
2021-03-03,-0.00703708544492842,-0.013164847654112731,-0.009710073942703594,-0.02357213999940831,0.03318617359233237,0.03318617359233237,0.03544356969193276,0.035941443191538955,-0.00033320893871828473,-0.01316485532195282,-0.004591123816693745,-0.0033260751084055753
2021-03-04,-0.007899217627752662,-0.0028668017875568773,-0.008170543184707668,-0.02127532031325339,-0.015426510631809486,-0.015426510631809486,-0.01697542184831298,-0.02708717709001647,-0.009153766461762136,-0.002866793972919715,-0.00869842174759458,-0.03227028723772897
2021-03-05,0.017580768996769726,0.015330112061232064,0.017050535603636584,0.01335292315800366,-0.008545836651957895,-0.008545836651957895,-0.006925933405036793,0.004125617833803518,0.01322633472198179,0.015330112482155722,0.01420083988133779,0.016442966824007695
2021-03-06,,,,,0.009728254619080622,0.009728254619080622,0.010219494960911927,0.010723191200118096,,,,
2021-03-07,,,,,0.028383768233542828,0.028383768233542828,0.030393338428779407,0.030784054666721603,,,,
2021-03-08,0.0018204582191550921,-0.005211318089592264,0.0002427956662925369,-0.026086400291983235,0.017667051426591484,0.017667051426591484,0.018704201473868257,0.01984612997642195,0.0044615570870611574,-0.005211329185410382,0.0024108847250888603,-0.011741148878783308
2021-03-09,0.0073186245017265615,0.007242851325736552,0.008575463221900212,0.023507651370945425,0.04293290972022339,0.04293290972022339,0.04293162972647893,0.04001351275100335,0.013254338704809366,0.007242852830823993,0.012221161788197805,0.031618121175914775
2021-03-10,0.009821255768227703,0.009290862770278845,0.008231176648130325,0.0010101335558447802,-0.028226124243624442,-0.028226124243624442,-0.024103466821592003,-0.0250660762916549,0.0034800257662523444,0.00929086541090553,0.004328432502539788,-0.005455998191591368
2021-03-11,0.005296440739070051,-0.0002982486739367007,0.004835309190439225,0.02040736419457506,0.0023940473055714564,0.0023940473055714564,0.005348839076008624,0.006949276616088552,0.004812708500153618,-0.0002982678650765162,0.004564862397602096,0.013535960545829895
2021-03-12,0.007082392417840364,0.005024140593769221,0.0062081618917843,0.006045248669438646,-0.020080210825309995,-0.020080210825309995,-0.018471257719564444,-0.017995217675633463,0.002555291877315302,0.005024128472596307,0.003418932665921352,-0.01060351832162581
2021-03-13,,,,,0.07880501646479615,0.07880501646479615,0.07911952029999109,0.060969199119225846,,,,
2021-03-14,,,,,-0.04799197369537732,-0.04799197369537732,-0.04679026775882758,-0.037083177195934056,,,,
2021-03-15,0.005841980012247008,0.013781932726025282,0.007799599332841374,0.0023666762156429413,-0.03623773511569324,-0.03623773511569324,-0.03814248631639873,-0.034954720855887515,-0.0011713058424096992,0.013781962889780047,0.0029006221705815613,-0.02064558204168493
2021-03-16,-0.00020791992646234747,0.005241149093348604,0.002380629899211429,0.00208446022234888,0.04313253655506745,0.04313253655506745,0.04021017032081338,0.052889908031155695,0.007015489487125953,0.005241145693560406,0.006673881974896459,0.03667625990680788
2021-03-17,0.0021785532396102385,-0.01028985408502858,-3.8191028349850503e-05,-0.00022721410172976182,0.03066081182372897,0.03066081182372897,0.031085545286268536,0.04527095393508179,0.006925596336963362,-0.010289887390173268,0.0033544150312025275,0.022361489847292734
2021-03-18,-0.013475213399477744,-0.007808637170982629,-0.011656736340574562,-0.016711865801052824,-0.02291498038891239,-0.02291498038891239,-0.022697842905313154,-0.03765128705794677,-0.015048507897716848,-0.007808663884126957,-0.012679862002040866,-0.024035886157236216
