date,combined_risk_parity_pdais_overlay
2022-03-14,-0.005539846117767012
2022-03-15,0.00869372217739948
2022-03-16,0.013187521603294476
2022-03-17,0.012903707635325268
2022-03-18,0.004198462895021964
2022-03-21,0.003263989108632922
2022-03-22,0.0072515152165034446
2022-03-23,-0.007937346299635786
2022-03-24,0.009307185101885869
2022-03-25,0.008725581565186413
2022-03-28,0.0029226005892783262
2022-03-29,0.012305264647812491
2022-03-30,-0.0014074055426232471
2022-03-31,-0.012850471771938479
2022-04-01,0.008959515474535839
2022-04-04,0.0007162809435530677
2022-04-05,-0.007160933638359346
2022-04-06,0.0013985882492958434
2022-04-07,0.0032484775288393964
2022-04-08,0.0026393686628437044
2022-04-11,-0.013929866724837087
2022-04-12,0.0004997222798209905
2022-04-13,0.007993589411610913
2022-04-14,-0.001466895729450808
2022-04-18,-0.0007820140212041371
2022-04-19,0.010813508432400823
2022-04-20,0.0026878636864623973
2022-04-21,-0.01100790965392766
2022-04-22,-0.02065779182567915
2022-04-25,-0.0021289210133525567
2022-04-26,-0.01930860518592977
2022-04-27,0.001275168041552443
2022-04-28,0.015343838417228443
2022-04-29,-0.033786008886110705
2022-05-02,0.00029224189813346413
2022-05-03,0.004447450372736637
2022-05-04,0.03015368776285447
2022-05-05,-0.023432812827872917
2022-05-06,-0.002782093082785645
2022-05-09,-0.03250786975974243
2022-05-10,-0.004742892187703055
2022-05-11,-0.006110512717781242
2022-05-12,0.001383934468654098
2022-05-13,0.018993873228078866
2022-05-16,0.00014422872495201426
2022-05-17,0.013936672312497823
2022-05-18,-0.02696214403318406
2022-05-19,0.0001276568313065824
2022-05-20,0.001596431338437105
2022-05-23,0.01449477658743271
2022-05-24,0.006812291462980245
2022-05-25,0.005859213065141348
2022-05-26,0.007245621485947103
2022-05-27,0.014432992755176309
2022-05-31,-0.007281929783134586
2022-06-01,-0.008991005259399493
2022-06-02,0.011030417116868859
2022-06-03,-0.008227706086097237
2022-06-06,0.0007066955799538985
2022-06-07,0.007721282415451873
2022-06-08,-0.01252680142385594
2022-06-09,-0.0211748743838519
2022-06-10,-0.02134951034791065
2022-06-13,-0.04190722258449683
2022-06-14,-0.009040777114642379
2022-06-15,0.010953148723240113
2022-06-16,-0.026333418956484805
2022-06-17,-0.0018214427250763739
2022-06-21,0.021115838431708448
2022-06-22,-0.0015085375406215982
2022-06-23,0.009461199451741065
2022-06-24,0.02405363612290276
2022-06-27,-0.002333792852765609
2022-06-28,-0.011058207725742659
2022-06-29,-0.002783886621952997
2022-06-30,-0.006049587362998077
2022-07-01,0.01133364144032099
2022-07-05,-0.007960815881300817
2022-07-06,0.001505687661280694
2022-07-07,0.010428753308259368
2022-07-08,-0.0031523476600334717
2022-07-11,-0.006871834032769189
2022-07-12,-0.005694046513628848
2022-07-13,-0.0009569639845621084
2022-07-14,-0.002712798810781093
2022-07-15,0.01568772281990762
2022-07-18,-0.0007350615307603989
2022-07-19,0.02104433736052644
2022-07-20,-0.004403936832272621
2022-07-21,0.0043828282732626825
2022-07-22,-0.00218673289529804
2022-07-25,-0.0025014267240375896
2022-07-26,-0.0020355132283568934
2022-07-27,0.01321327845108278
2022-07-28,0.013890944696567886
2022-07-29,0.005710037162736932
2022-08-01,-0.0030515135746175402
2022-08-02,-0.009509917292815724
2022-08-03,0.006646433306188046
2022-08-04,-0.002166262636557441
2022-08-05,0.002459048730994718
2022-08-08,0.002523430677555308
2022-08-09,-0.001003701728557446
2022-08-10,0.015523700290946765
2022-08-11,0.00344966456410455
2022-08-12,0.014335930350457191
2022-08-15,0.004493397510238881
2022-08-16,0.00468464912600116
2022-08-17,-0.006914770042977803
2022-08-18,0.0005669100332523708
2022-08-19,-0.011981984024114089
2022-08-22,-0.014965803916730306
2022-08-23,-0.0003322521508941545
2022-08-24,0.0007873234700490708
2022-08-25,0.010913564005366859
2022-08-26,-0.027648793519774645
2022-08-29,-0.0006610424669038478
2022-08-30,-0.012470922339121494
2022-08-31,-0.005554481270525561
2022-09-01,0.0058832449976494484
2022-09-02,-0.00922424960437236
2022-09-06,-0.00687325393845847
2022-09-07,0.01884036226918919
2022-09-08,0.0039880859519745935
2022-09-09,0.015134141609885788
2022-09-12,0.007660598506161505
2022-09-13,-0.03803427645349136
2022-09-14,0.004684909228408913
2022-09-15,-0.01667895808363297
2022-09-16,-0.0032179503861775403
2022-09-19,0.0062312087274646166
2022-09-20,-0.01383797688915707
2022-09-21,-0.01727388903919161
2022-09-22,-0.0004170873477291723
2022-09-23,-0.017583485992375008
2022-09-26,-0.01404259737877967
2022-09-27,-0.00633610261522361
2022-09-28,0.018868015773373787
2022-09-29,-0.017038511377623376
2022-09-30,-0.014784457325296303
2022-10-03,0.0294048597778202
2022-10-04,0.026048227801276077
2022-10-05,-0.005382901710828801
2022-10-06,-0.012840255482528307
2022-10-07,-0.01943276248751133
2022-10-10,-0.005382198596358018
2022-10-11,-0.001198882576118246
2022-10-12,-0.007167723381540024
2022-10-13,0.02470331319321224
2022-10-14,-0.014416072810600993
2022-10-17,0.017839041454140878
2022-10-18,0.010445651157355053
2022-10-19,-0.010197534067774938
2022-10-20,-0.00451787548074681
2022-10-21,0.021330197484318254
2022-10-24,0.00814951172263835
2022-10-25,0.016961243943693968
2022-10-26,0.008494421859932183
2022-10-27,-0.001334531839268803
2022-10-28,0.023090807517414453
2022-10-31,-0.006442313348053132
2022-11-01,0.0009400983145865521
2022-11-02,-0.016028006566962117
2022-11-03,-0.0020546793244871817
2022-11-04,0.019697025305955053
2022-11-07,0.005903252838200991
2022-11-08,-0.0012189383171056388
2022-11-09,-0.027563468760575985
2022-11-10,0.050310568978301926
2022-11-11,0.004448215269233831
2022-11-14,-0.006010418346405109
2022-11-15,0.009241140068186413
2022-11-16,-0.0073833581741721095
2022-11-17,-0.0012334915730775275
2022-11-18,0.0065684358622384925
2022-11-21,0.0012458374437040412
2022-11-22,0.014709081209951399
2022-11-23,0.0058662829710862015
2022-11-25,0.0010311161925227767
2022-11-28,-0.016174378796143446
2022-11-29,0.004645746713016169
2022-11-30,0.022349547763524026
2022-12-01,-0.0014007097834604896
2022-12-02,0.001979389960382336
2022-12-05,-0.014235406170406773
2022-12-06,-0.008324817733132019
2022-12-07,-0.0011155408077837018
2022-12-08,0.006683624192165472
2022-12-09,-0.010413933607501653
2022-12-12,0.013897098094959807
2022-12-13,0.008054701402419057
2022-12-14,-0.0068091725215551156
2022-12-15,-0.019201843023776834
2022-12-16,-0.013451115104185517
2022-12-19,-0.006680393685299452
2022-12-20,0.004880121618861001
2022-12-21,0.014100646019197971
2022-12-22,-0.007348596641684709
2022-12-23,0.006599204400025634
2022-12-27,0.0010380840549426334
2022-12-28,-0.012891239866351422
2022-12-29,0.010343763689350825
2022-12-30,-0.002003442137374248
2023-01-03,0.0027411660989012806
2023-01-04,0.016446590351032186
2023-01-05,-0.005919368007228215
2023-01-06,0.021259755092371893
2023-01-09,-0.00206867900366412
2023-01-10,0.006211348139364939
2023-01-11,0.009412170830134856
2023-01-12,0.005346000637408436
2023-01-13,0.005559908872564043
2023-01-17,-0.005440233994820382
2023-01-18,-0.018988173688877067
2023-01-19,-0.0035495323085343007
2023-01-20,0.015991542230146268
2023-01-23,0.008134946767779767
2023-01-24,-0.0053162482620449
2023-01-25,0.0038957418334934777
2023-01-26,0.00453147980718286
2023-01-27,-0.001094864161102625
2023-01-30,-0.010283511818066431
2023-01-31,0.01149831450116608
2023-02-01,0.002891141383134451
2023-02-02,-0.0034824110802223578
2023-02-03,-0.009660097394121093
2023-02-06,-0.0037824949229663105
2023-02-07,0.010813141775875269
2023-02-08,-0.009550804740265161
2023-02-09,-0.011985880125663801
2023-02-10,0.009367309727748133
2023-02-13,0.007371750970705584
2023-02-14,-0.0010489261593807765
2023-02-15,0.005258168380405342
2023-02-16,-0.014704281273923458
2023-02-17,0.00522758867621901
2023-02-21,-0.014907372140577276
2023-02-22,-0.005788941644866197
2023-02-23,0.0015687546269229809
2023-02-24,-0.010048715272489869
2023-02-27,0.0004621363994254893
2023-02-28,-0.00627546345629612
2023-03-01,0.0003730726681334287
2023-03-02,0.00826291702827238
2023-03-03,0.008797489208694399
2023-03-06,0.0002493651859699314
2023-03-07,-0.01599361270458123
2023-03-08,-0.0015115766827218183
2023-03-09,-0.019624006217378035
2023-03-10,-0.010482796903260524
2023-03-13,0.0026662368713349406
2023-03-14,0.01275252526289559
2023-03-15,-0.009411243300268027
2023-03-16,0.010290682792495245
2023-03-17,-0.006864310215055879
2023-03-20,0.008861776928075433
2023-03-21,0.010820336177140165
2023-03-22,-0.02174660501109127
2023-03-23,0.004553016319518606
2023-03-24,0.007305224669543765
2023-03-27,0.0031681815661756068
2023-03-28,0.0037835684858904
2023-03-29,0.014553268932583371
2023-03-30,0.0037878405617068006
2023-03-31,0.012187292659685984
2023-04-03,0.006639982462453297
2023-04-04,-0.001833058615342129
2023-04-05,0.007369621013826296
2023-04-06,-0.0003527012542729601
2023-04-10,0.0034945581877378895
2023-04-11,0.002372576857762854
2023-04-12,-0.001573553912869024
2023-04-13,0.008432833431615232
2023-04-14,-0.004230754300070245
2023-04-17,0.0022074782187788697
2023-04-18,0.0009345414479715931
2023-04-19,-0.003112732698009992
2023-04-20,-0.00777880134370029
2023-04-21,-0.0015789775455645589
2023-04-24,0.0011402646430881903
2023-04-25,-0.008983228392685803
2023-04-26,-0.01422590353827841
2023-04-27,0.012218792531393253
2023-04-28,0.006836696594084931
2023-05-01,-0.0035315456747530807
2023-05-02,-0.012683893549465395
2023-05-03,-0.009244558645912369
2023-05-04,-0.004235874736550352
2023-05-05,0.015706775599496636
2023-05-08,-0.0038684284447585747
2023-05-09,-0.002553740442923526
2023-05-10,-0.00135779366141714
2023-05-11,-0.008420391770090133
2023-05-12,0.00040350697425626245
2023-05-15,0.0025928536468023304
2023-05-16,-0.014468188757362357
2023-05-17,0.009050390541631568
2023-05-18,0.0019746825358861117
2023-05-19,-0.0009940037328884568
2023-05-22,0.00023563702309970178
2023-05-23,-0.005426521290168632
2023-05-24,-0.010332836481923777
2023-05-25,-0.005417771631942732
2023-05-26,0.00580323431365623
2023-05-30,-0.0019745579789716087
2023-05-31,-0.001966726550726246
2023-06-01,0.0016768137415051002
2023-06-02,0.01900808751826038
2023-06-05,-0.007984118712500569
2023-06-06,0.0036407227354549386
2023-06-07,0.004450070476825162
2023-06-08,0.004850508891409959
2023-06-09,-0.0038072286101177226
2023-06-12,0.0026609017352629376
2023-06-13,0.005914144064374514
2023-06-14,-0.004095317814240222
2023-06-15,0.010102373738090389
2023-06-16,0.002090351300845267
2023-06-20,-0.008139599336842798
2023-06-21,0.0043875501540260944
2023-06-22,-0.003048740815724988
2023-06-23,-0.0008458490759621806
2023-06-26,0.005871092787659313
2023-06-27,0.006247833070123061
2023-06-28,-0.005130403134034745
2023-06-29,0.007350262450906368
2023-06-30,0.014856399778041322
2023-07-03,0.0044950590929484216
2023-07-05,-0.0031429971049547244
2023-07-06,-0.01281135822618652
2023-07-07,-0.0008065313726234306
2023-07-10,0.005019185837709887
2023-07-11,0.011549347635765842
2023-07-12,0.005414031828966556
2023-07-13,0.02178443146201287
2023-07-14,-0.009779609577298176
2023-07-17,-0.005216185744927978
2023-07-18,0.004510226567113643
2023-07-19,0.00873639346960629
2023-07-20,0.005621223738568241
2023-07-21,0.005048051807515811
2023-07-24,0.00032367546969064965
2023-07-25,0.0015142165678166137
2023-07-26,0.003307848474531234
2023-07-27,-0.004392623144178976
2023-07-28,0.0035442659199815124
2023-07-31,0.0006263116837901437
2023-08-01,-0.0036561208895282793
2023-08-02,-0.012871466442363389
2023-08-03,-0.0061333306584796365
2023-08-04,-0.0027085257824572295
2023-08-07,0.009000108548536449
2023-08-08,-0.0009019927947297144
2023-08-09,-0.0004485792841548933
2023-08-10,8.894015407027626e-05
2023-08-11,0.002768663379056679
2023-08-14,0.0005650139065984168
2023-08-15,-0.012687727916781372
2023-08-16,-0.00911851866658644
2023-08-17,-0.011106917669166584
2023-08-18,0.0018198633917977406
2023-08-21,-0.0023659417234150174
2023-08-22,-0.005254617927642995
2023-08-23,0.009103419125933553
2023-08-24,-0.010897091469961078
2023-08-25,0.004300259246063142
2023-08-28,0.005570562295845844
2023-08-29,0.014182873776407541
2023-08-30,-0.000603771142074419
2023-08-31,-0.006929383685490849
2023-09-01,0.0018737230446346361
2023-09-05,-0.009108954773781855
2023-09-06,-0.003417267707002042
2023-09-07,0.0030694782337108467
2023-09-08,0.003135846278504525
2023-09-11,0.00019092258973265849
2023-09-12,0.004060361792712172
2023-09-13,0.0006516621331733437
2023-09-14,0.012762010489418142
2023-09-15,-0.00699780608096162
2023-09-18,0.0016988609603156759
2023-09-19,-0.0018663306434800026
2023-09-20,-0.003627698948013516
2023-09-21,-0.016972007637438735
2023-09-22,-0.0029008920858825653
2023-09-25,0.0019270143974478037
2023-09-26,-0.010221320031726105
2023-09-27,-0.0018845189051373097
2023-09-28,0.004398072203935525
2023-09-29,-0.00190884236738597
2023-10-02,-0.015221767051179107
2023-10-03,-0.006960218331848106
2023-10-04,0.0011733879154290842
2023-10-05,-0.0033965082070932574
2023-10-06,0.009095567768824937
2023-10-09,0.00568137195816498
2023-10-10,0.006763519315347189
2023-10-11,0.002492106593814801
2023-10-12,-0.007944302133835344
2023-10-13,0.0030935820886082302
2023-10-16,0.010990015350433877
2023-10-17,0.0012346509124311021
2023-10-18,-0.011839386632856191
2023-10-19,-0.007056954165802853
2023-10-20,-0.004363373869098148
2023-10-23,-0.001249068737768855
2023-10-24,0.01023916560120144
2023-10-25,-0.007693460954771707
2023-10-26,-0.0013860341944961743
2023-10-27,-0.012895588781542714
2023-10-30,0.009348146676796138
2023-10-31,0.005319331000885397
2023-11-01,0.006231508429984728
2023-11-02,0.02007421984085488
2023-11-03,0.00971537498033657
2023-11-06,-0.0012459240269453377
2023-11-07,-0.0040442251718738635
2023-11-08,-0.0007539024985496951
2023-11-09,-0.007869368976316128
2023-11-10,0.009824257224609358
2023-11-13,-0.001801580444345061
2023-11-14,0.016090653297890917
2023-11-15,0.007333386137655929
2023-11-16,-0.0032526956700261707
2023-11-17,0.0022441834036317156
2023-11-20,0.0028274619211221146
2023-11-21,-0.00531471148400486
2023-11-22,0.005094806048783173
2023-11-24,0.0032957491790747595
2023-11-27,-0.0018758122528246717
2023-11-28,0.001937123060543858
2023-11-29,0.003225706177711115
2023-11-30,0.0069525744989619226
2023-12-01,0.009097148255636657
2023-12-04,0.00187181914276984
2023-12-05,-0.0014014096381800346
2023-12-06,-1.1365261975604103e-05
2023-12-07,0.004380945858401156
2023-12-08,0.005754923536537314
2023-12-11,0.00045028425620889374
2023-12-12,0.0015888266645384009
2023-12-13,0.020427100131144307
2023-12-14,0.009248784314065327
2023-12-15,-0.007283862026937742
2023-12-18,0.00010656903178733274
2023-12-19,0.00514458896470334
2023-12-20,-0.0110345441110063
2023-12-21,0.00903204302252801
2023-12-22,0.0044516685985341725
2023-12-26,0.0026816861599383048
2023-12-27,0.006172082489024484
2023-12-28,0.0008106863461039033
2023-12-29,-0.0034484462671233694
