rebalance_date,EQ_ABBV,EQ_ABT,EQ_ADBE,EQ_AEP,EQ_AMD,EQ_AMGN,EQ_AMT,EQ_BA,EQ_CAT,EQ_CCI,EQ_CMCSA,EQ_COP,EQ_CVX,EQ_D,EQ_DD,EQ_DIS,EQ_DOW,EQ_DUK,EQ_EA,EQ_GE,EQ_GILD,EQ_GS,EQ_INTC,EQ_KO,EQ_MMM,EQ_MRK,EQ_MS,EQ_NEE,EQ_NEM,EQ_NKE,EQ_NUE,EQ_NVDA,EQ_O,EQ_OXY,EQ_PLD,EQ_PSA,EQ_QCOM,EQ_SBUX,EQ_SHW,EQ_SLB,EQ_SO,EQ_T,EQ_TMUS,EQ_TTWO,EQ_UPS,EQ_USB,EQ_V,EQ_WFC,EQ_WMT,EQ_XOM,CR_ADA-USD,CR_BCH-USD,CR_BTC-USD,CR_EOS-USD,CR_ETC-USD,CR_ETH-USD,CR_LTC-USD,CR_TRX-USD,CR_XLM-USD,CR_XRP-USD
2021-11-01,0.02272168475199509,0.029079546284689603,0.02044122632215073,0.02942767603575678,0.012018401572178285,0.021912623652575458,0.026147843710413045,0.010416956390560592,0.015327417966142525,0.03189715935983538,0.010303465557482237,0.011367862790518369,0.012765500202032463,0.02783137144064124,0.013122007141071049,0.015125029817211097,0.008187093189311871,0.029055858202495934,0.020657646149655835,0.014202799815704072,0.028101612185645334,0.015279777899828683,0.015447050488249984,0.02540808051464371,0.02724617530876894,0.027906369056800016,0.009427494644555287,0.019355180547825302,0.02091685451134038,0.018361828508210942,0.00731883564965177,0.010329379882443318,0.020569274842974588,0.005923741067169873,0.023028079478462724,0.040267620229406415,0.012267632223436487,0.01782568267785942,0.023687782936068085,0.009648898735471914,0.02297182473748009,0.02771053052748773,0.019122691224909946,0.026258542491782576,0.02211845585450332,0.014449890109209008,0.01610270133575959,0.012987849736271645,0.028427703861434474,0.012006507299424972,0.003998312570581683,0.0035133168697119074,0.0057995989675711235,0.002320251851975822,0.003384738504320185,0.004541734871462047,0.003877073065292623,0.00444770885106293,0.002177982364041812,0.003456063164481769
2021-12-01,0.022969176994553062,0.029856175208933147,0.01957028966307809,0.03009308153477962,0.01553541743720675,0.02174823758665755,0.024232543611099177,0.012892114586425994,0.01505048773146533,0.026889527973874932,0.015707346143403435,0.012793315372399658,0.01553104292812597,0.028537835907061868,0.009135330456487676,0.017376382070292653,0.008774342907805627,0.03192729231138863,0.028878944593520212,0.014590890324011178,0.02783448636619802,0.016115872255032138,0.010804810256911788,0.02622431420404038,0.027932825667849978,0.01925588515392781,0.014468495663443704,0.019357024629465164,0.020234968164779578,0.01870933643387349,0.007666965496571279,0.01317015341401264,0.02406935430407408,0.006787357803586116,0.02068864255131969,0.03718618234000974,0.013252479181592877,0.013030105612925594,0.023509492554862232,0.007140231258378174,0.02492750170175389,0.028262602775745195,0.017392566363824694,0.017646420225523665,0.022855066442764197,0.015274188741360993,0.012456039931694744,0.013406993481877858,0.028583236277379683,0.013577907528757744,0.0037613148819162093,0.0033193423153088453,0.005424640353586384,0.0032398186783202257,0.0032879469688694065,0.004365065800487176,0.0026388236250933744,0.003011176616702481,0.0034379558837551527,0.0036026327498529546
2022-01-03,0.0236298497371361,0.029654697445340876,0.012328590065096514,0.03071740235172939,0.009894528678322252,0.021901656533239843,0.023691136799603434,0.008095583846248797,0.014854491289472017,0.026095468979180594,0.01595458062951158,0.00866166866655285,0.015402323485646208,0.028039938277953255,0.013117075592816968,0.01721854493066116,0.012486388221308093,0.03266970553444059,0.026886166046120593,0.00988033525407594,0.029678854752734463,0.015139648863817242,0.015071045062544954,0.026173311149479104,0.02780840722453015,0.02959454119533018,0.013976365360862024,0.01981353150227742,0.02154711549724348,0.01805807515879071,0.008304099401777853,0.008315004792688967,0.023137095245025715,0.006841130221843065,0.021295339388752742,0.035560657964713416,0.01358662926533181,0.017307591746375698,0.02252366036344251,0.00726166113462995,0.0262113780724821,0.026913033449007476,0.016743524456993494,0.02446214084126146,0.02129541559677054,0.014713970639945048,0.016776820633368807,0.00890040572935875,0.029288909070042817,0.013991031844505652,0.003668951623362282,0.003422460460805328,0.005495955645404982,0.0023479315570402,0.003409368260050555,0.004433872736894295,0.0038421488513827036,0.004400605888289467,0.003529122607809037,0.0039790543785765894
2022-02-01,0.027620342729146402,0.027163731881641198,0.01152534514818881,0.031225778662061467,0.008352837455956885,0.022741225589316086,0.02094036063043747,0.011384093842125229,0.016386659065069337,0.01558871857446019,0.017054311392074556,0.01336734844074225,0.01776311232833779,0.02737001278272079,0.013438795934819812,0.016871888382724867,0.013415737803128967,0.03295562043420093,0.026388881169608153,0.012956633821879046,0.028524469242770325,0.014535223037614004,0.015620684066042218,0.026042085623891712,0.023156234850199426,0.035291685937963876,0.015261955564247887,0.022903794485141144,0.023188065487765752,0.018230150925614433,0.007737410382314558,0.007142660619629523,0.022317123574399397,0.0068221707919818905,0.021349687257455747,0.0329939256896682,0.00938349799138722,0.01885337172763629,0.02148231740084593,0.0112407637620131,0.030350557654885233,0.022766291535792023,0.017795450710463394,0.016559714498221932,0.020096520003292893,0.015092817280407447,0.015500051086678894,0.014127033946365693,0.028416537332299187,0.01468185613776609,0.002688878985209869,0.00359336126882331,0.0059089687197539835,0.0033284040593536445,0.0033528991218322213,0.004441916950707445,0.003868998118985515,0.00413914765452151,0.002834331925870682,0.003867548521546142
2022-03-01,0.02804358174032868,0.025178109170026913,0.010988257717390116,0.030009418539091146,0.007388506025657212,0.021149075689730314,0.02028809095043109,0.008682565898928461,0.0161236672848115,0.020728493086679383,0.01652986677432876,0.013744912418656286,0.01810341673135072,0.028039172675347102,0.013138565017060497,0.019121599320270057,0.014152244538632777,0.029492253043731643,0.027090910643240304,0.013081646460764979,0.033404669997465324,0.014948819774913778,0.015741351241542263,0.028857224505298176,0.02022361106240347,0.03181689142207236,0.015114273507980835,0.015846773866509446,0.027240523076493144,0.018099026384074294,0.007353764933055974,0.006525390180436715,0.02140203223624486,0.011819765890822627,0.019572168049649893,0.02916912598622136,0.00841246226969219,0.017469140103249608,0.01985942185555406,0.011997985762053525,0.030186521445614088,0.02307282531546828,0.017708289064718264,0.018009156363354158,0.018508317705002303,0.015548483755932154,0.01567873229507447,0.01461387782248022,0.03299659692372149,0.016091541732712194,0.0038237955322136187,0.0038459691674094985,0.006701427389966897,0.0034259325545614684,0.0035570978344175767,0.004734385488073884,0.004060454116331488,0.004496305546061425,0.0042513948563539326,0.0027401192583407456
2022-04-01,0.02903586279950106,0.023161572900597654,0.010174041820771447,0.030297599060731244,0.006974216293241239,0.022404326946987838,0.021038024079514852,0.00806235179171933,0.017522189095141045,0.02188232032798239,0.016325620625966736,0.014802173645561169,0.021142252265225994,0.0287781222798265,0.00824992154160799,0.01702308009908655,0.013466093745445698,0.030765237541895453,0.02626532689328806,0.012232618358261733,0.03314409269412003,0.013211963310658775,0.015954699527525117,0.027979563357335344,0.01844517336405328,0.033333257229980935,0.012949957220808488,0.025444662065479604,0.034870786743520114,0.015931346223580528,0.010658488395953356,0.006159524347660338,0.02108375846709341,0.011459034863041055,0.01938032202696473,0.02736612365121697,0.008098121466497452,0.010616715992650384,0.019430501687392687,0.009431997265098935,0.03200127138906074,0.021573339298962622,0.018596701636549723,0.023738987944856016,0.01724785022941144,0.013835357386621361,0.015275249985963465,0.008843939759147473,0.03468282673022794,0.01842384911464153,0.004066115077454845,0.003849493395847116,0.006813314618290649,0.00353648729359518,0.0024311790260639825,0.004729740759500543,0.004100761621780999,0.004705431334796694,0.003006950574697607,0.003988110809544653
2022-05-02,0.02774839759451943,0.022003103101803183,0.010296132043970858,0.0290954502163539,0.007111261747853421,0.02567155510424143,0.021363669381829795,0.00844368572820781,0.017979658463697763,0.02223552606756444,0.017654170498254133,0.01014347221933708,0.01981854254163748,0.03029770764555283,0.008813013672559001,0.01687352967627088,0.01576107001594286,0.032198204242636114,0.027698034857707023,0.012106396436674455,0.03150667254236154,0.01348096732902958,0.01526912216818271,0.028332472000278375,0.019395627028674357,0.032261458185720716,0.013063571034832865,0.024394171061342784,0.0342854159001637,0.015430828023636916,0.011363234582914798,0.006108060945807695,0.02110276741472991,0.0077667338089387325,0.017782166524318164,0.0236415659842143,0.008171333305094473,0.011173354399486416,0.024008692609582036,0.010243296150885269,0.031032381943116225,0.023529974126189256,0.01724969901286897,0.016338176821800266,0.017340319896300034,0.01496940719733838,0.015180540891373934,0.013446442231414361,0.03390035004816488,0.018622527769338162,0.004389111490684234,0.004440491927925997,0.007112306743562456,0.002696697986800423,0.0027651477329515596,0.005040026316357226,0.004539471004326605,0.005609601709605928,0.004934042957127543,0.004769189935944514
2022-06-01,0.031880224077841586,0.019841786674804046,0.01361854602656893,0.030190909145246678,0.005807611170775457,0.029530748891865754,0.019489084879244275,0.007500895912071049,0.0163233966056955,0.021417402468319264,0.018761251732812147,0.009551846684033912,0.018889993848860757,0.0311726800457738,0.012784736227314922,0.015241890798930968,0.016436296989598104,0.03511846594881195,0.028201202577337024,0.008235551255418373,0.033901307027230564,0.014010128748574954,0.0147459259698599,0.02454262844358125,0.020242057020586176,0.034093164468821366,0.01287848694913936,0.02199363367633498,0.03381443119129272,0.010186132221020328,0.007933976467859566,0.005581224585451885,0.02106034834115242,0.007265701708010603,0.015584172999387691,0.020900085097671942,0.007954459664247564,0.013506532194961835,0.02382744826653829,0.008596083423467366,0.03293412156855334,0.023965721350494164,0.017068978638369536,0.012312554490721961,0.017586127171383005,0.01588347582686449,0.014343605237201223,0.013081161502143368,0.036486812168090514,0.017358998810943035,0.0035338790106180544,0.0061948843274620725,0.008068566795359961,0.005255201921791367,0.005391690738595952,0.006224134927288696,0.005466579682151392,0.004437437942660012,0.006081721843473762,0.005711895619318805
2022-07-01,0.030977478784746944,0.01929058454494973,0.009070707248291324,0.02884321348803551,0.005670044110465956,0.031588214214686224,0.01850791228540341,0.007444733813924488,0.01641622276400566,0.019773976012081536,0.019464915520920275,0.009867545218859413,0.0192686913089634,0.03116439111704794,0.012866609848838728,0.01565739710290165,0.016562591504870106,0.034230854708759306,0.027027803859026724,0.012069748751826702,0.03408872166315924,0.014608150810599824,0.014798873960259527,0.02683754444723779,0.021513873530134196,0.03311805425298485,0.013601440273912824,0.020275939227455103,0.035780097183517955,0.009727915436777866,0.008065190294261202,0.0054594544562877,0.021734166629962297,0.007559576296981531,0.010176873431143688,0.020763413065399985,0.0082095019772764,0.01354801264097703,0.021241685866962273,0.009266377995447866,0.03129586729717949,0.02326861986798549,0.017399117396254566,0.012326495870510686,0.01890964361547007,0.016107564032814308,0.014173308440016292,0.013241490814878085,0.03927557546619283,0.017524794965941226,0.003820074180800005,0.006439348681272433,0.007969116963348894,0.005653539129071887,0.005694825530070561,0.006154036147080456,0.005815285392595601,0.006444513610068766,0.006371639216039892,0.005976643733064267
2022-08-01,0.033048579975474106,0.018443752583039305,0.012460733739010821,0.02884942780140404,0.005590450909433735,0.03137110994837401,0.017896186722866157,0.01080364432496838,0.01104961691564673,0.019046253036567675,0.020485043106161335,0.009772094786082893,0.0190065140160484,0.030405902460184635,0.013004066906474458,0.015315665841946356,0.016877359623819616,0.03364138682575097,0.026617971027093852,0.012307846829187305,0.03387798758037719,0.014386825621581762,0.014824640515831114,0.02697125309248138,0.022061774388724864,0.034301722094043585,0.013536703167542248,0.019476823656972234,0.03607948166104727,0.009347038397622449,0.008082860201825151,0.005356451329720491,0.021789928334357094,0.007636000688772724,0.014027793817789288,0.020277923152457134,0.00848925198590045,0.013442878100272403,0.02208708881060598,0.009430593229725562,0.03055421064998937,0.02356875623405481,0.017156441284181846,0.017538696943171176,0.017741468264118414,0.0168836785957345,0.014436051419552266,0.013301776487416657,0.03642451212600228,0.01226877923307222,0.005498268806311102,0.006179831193615229,0.007958570047241103,0.005812033586351655,0.0036936288323913833,0.004338381734019065,0.005902851167344867,0.006672262694318101,0.006450186829416355,0.006140986664512414
2022-09-01,0.033038157016381145,0.0182884210555531,0.012381142860499593,0.028744366377785477,0.005660996069953053,0.03301142043999508,0.017985804018434057,0.01104619367641784,0.015755943192165507,0.01915076441703937,0.01442651629203665,0.014910217317925996,0.02002713993254976,0.03085758695353746,0.01281226722622989,0.015016624032533269,0.016948518576604614,0.033534087365159615,0.027426987505189772,0.01229130223477191,0.033997484308658316,0.014748458893098443,0.01009239425667461,0.027093887555038946,0.02038644258832824,0.034631542772820316,0.013767917686299242,0.019994337760801215,0.02483158925776126,0.013226764253285575,0.008310017158908006,0.0052869992785849465,0.022491745537805075,0.008414232025273747,0.014109259921623454,0.020148040270049003,0.011962983440285008,0.013459531314633299,0.015019525420067851,0.010016689883622148,0.031235628702107436,0.024599297806313473,0.017701838601034515,0.012196956808615248,0.01794707039211537,0.017473060545371052,0.014563454259918037,0.013587300276652487,0.035485570330826596,0.01834140606063535,0.005914384963598006,0.006343710849644861,0.008091981719302645,0.0042918958650084325,0.0037475260556029664,0.006137969581203028,0.006170866724602809,0.007171340819748305,0.00690923505169095,0.006785204441626525
2022-10-03,0.032992277765042426,0.018611404070613225,0.00814071319191479,0.02665297038879822,0.005682581867768353,0.032858310139131604,0.017874141766479733,0.007713288980401171,0.015839158232910683,0.018585385355757215,0.01910440085651141,0.015146837354056468,0.02027700936126006,0.02875011915410631,0.009013823201644849,0.014508218962114206,0.01688411804695308,0.030761278286348538,0.025569188494457225,0.01277469940753126,0.030581856735302393,0.015106524433953331,0.014013247523205366,0.027489896149585132,0.01463436657236968,0.03579534338023328,0.01423135566020246,0.019848958589364987,0.033084895175993445,0.012332148920094427,0.008874938422323052,0.005458501980472768,0.023249137513945438,0.00922250254723099,0.014315259280287089,0.02049958715858675,0.008442097228293331,0.01381556241162595,0.021051006134497792,0.01011629506825124,0.028547827126393213,0.024613465042038124,0.017911128192958578,0.011838266028202768,0.017561425337288182,0.017700780873790095,0.014914846603489903,0.01389572638189156,0.03507742228935994,0.018871971189029477,0.006622072869541693,0.0071344482708426875,0.008545711839123546,0.004588895630847288,0.004067109735293579,0.006706111743895671,0.007022272864695995,0.008672795818505318,0.007940741259929319,0.007863575133263417
2022-11-01,0.03353971645590581,0.01837966156200404,0.008358368631778423,0.01726256334160322,0.0056585914682587045,0.03318929618560986,0.01727456725113436,0.007982381065860572,0.015789855902140222,0.01845958313849883,0.019477284896122646,0.015420744100689596,0.020232052925984186,0.018819845085086606,0.013061406977290746,0.01452004290927616,0.017129359022065627,0.02784932712173968,0.02550003896129616,0.012845862410211784,0.02634054425374704,0.014933108396842238,0.013308081300230727,0.027064082754008918,0.02013205216460443,0.04036417541493724,0.014019835927863848,0.01917749683019668,0.030162667928606605,0.008742637558651893,0.008780630995938217,0.0054832143111510105,0.023382053841514327,0.014153447587044262,0.014483221526589943,0.02095339074662043,0.008437669970115797,0.014172853418979779,0.019471721402390934,0.010400058277231164,0.026523235202091728,0.024055347058158143,0.017719109215541835,0.01787955735670673,0.018217459602034497,0.017869603168120418,0.015701226154494652,0.01406537480639164,0.034180259293849505,0.019434680022680166,0.007103442496192393,0.007947282345890226,0.009262247105909924,0.0051603999993170375,0.006408092055254689,0.007389986839387866,0.007888793558183987,0.010173593705362433,0.009319981177043208,0.008986834817566272
