date,Comm,Consumer,Energy,Financials,Healthcare,Industrials,Materials,RealEstate,Tech,Utilities
2020-02-10,0.41574,-0.09181999999999998,-0.07936000000000001,0.27644,0.20064,0.1464,0.20534,0.28842,0.49424,0.2793
2020-02-11,0.25664,0.31344,0.20851999999999998,0.41202000000000005,0.12854000000000004,-0.06437999999999999,0.19763999999999998,0.3062,0.10107999999999999,0.51244
2020-02-12,0.3135199999999999,0.08381999999999999,0.29481999999999997,0.1341,0.27837999999999996,0.13994,0.059199999999999996,0.28628,0.012259999999999998,0.4898199999999999
2020-02-13,0.30832000000000004,-0.05264000000000004,0.31472,0.18622,0.23668,0.14531999999999998,0.16011999999999998,0.31698,-0.17964,0.54532
2020-02-14,0.12498000000000001,0.029840000000000012,0.2029,0.20536,0.37995999999999996,0.4528,0.0284,0.26139999999999997,0.1531,0.46342
2020-02-18,0.2419,0.4765,0.36960000000000004,-0.08344000000000001,0.23252,0.007639999999999999,0.49778,0.368,0.27268,0.7120200000000001
2020-02-19,0.21231999999999998,0.36967999999999995,0.36262,0.11988000000000001,0.38286000000000003,0.23174,0.059199999999999996,0.0,-0.028300000000000002,0.24434
2020-02-20,0.18572,0.12675999999999998,0.35934,0.40754,0.10849999999999997,0.23198,0.27778,0.17268,0.24842,0.4566199999999999
2020-02-21,-0.10484,0.2826,0.19308,0.5632199999999999,0.21424000000000004,0.16054,0.12854000000000002,0.05,-0.30534,0.36868
2020-02-24,0.13816,-0.08052,-0.18172000000000002,0.009299999999999992,0.30556,0.23346,0.17454000000000003,0.14701999999999998,-0.08714000000000002,0.2136
2020-02-25,0.07808000000000001,0.4168,0.009180000000000011,0.45926,0.3918,-0.02716,0.04384,0.17068,0.06624,0.41681999999999997
2020-02-26,0.2063,0.46776,0.37574,0.43705999999999995,0.29652,0.1625,0.04562,0.10185999999999999,0.64192,0.15342
2020-02-27,0.19,0.4787199999999999,0.49973999999999996,0.16278000000000004,0.35236,0.13032000000000002,-0.0889,0.35647999999999996,-0.4864,0.6435
2020-02-28,-0.08507999999999999,-0.19839999999999997,0.3586,-0.011320000000000007,-0.25251999999999997,0.10332000000000001,-0.06921999999999999,-0.06820000000000001,0.24436,-0.15772
2020-03-02,0.23542000000000005,0.12824,0.14855999999999997,0.17370000000000002,0.5887399999999999,-0.017159999999999998,0.22776000000000002,0.33596000000000004,0.31472,0.46875999999999995
2020-03-03,0.14708,0.34394,0.04167999999999998,-0.28092,0.58342,0.17068,0.2751,0.1917,0.14966,0.059739999999999994
2020-03-04,0.07864,0.16524,0.59648,0.30104,0.8851600000000002,0.2555,0.2307,0.48392,0.77044,0.71656
2020-03-05,0.29242,0.18119999999999997,0.05145999999999999,0.3304,0.2665,0.26556,0.10464,0.22342,0.39708,0.04762
2020-03-06,0.13194,0.02852,-0.35604,0.01646000000000003,0.33155999999999997,0.13957999999999998,-0.06760000000000002,0.04046,0.24897999999999998,0.28480000000000005
2020-03-09,-0.013279999999999991,0.1691,-0.55792,0.5988600000000001,0.47424,-0.09968000000000003,0.14576,-0.00414000000000001,-0.22832,-0.44176000000000004
2020-03-10,-0.28794,-0.0032999999999999917,0.16236,0.37322,0.23184,-0.23912,0.15814,0.059199999999999996,0.37172,0.30552
2020-03-11,0.16962,-0.09018,0.02248000000000001,0.32486,0.56864,0.30114,0.20773999999999998,0.35032,0.26194,0.11524000000000001
2020-03-12,-0.0036799999999999945,0.27042,0.2998,0.06574,-0.28008,-0.4958600000000001,-0.12688000000000002,0.06382,0.10877999999999999,0.047580000000000025
2020-03-13,0.2685,0.021100000000000008,0.25894000000000006,-0.4297000000000001,-0.08212,0.049659999999999996,0.10478000000000001,0.17759999999999998,0.34635999999999995,0.22248
2020-03-16,0.025239999999999995,-0.77588,-0.24394,-0.30379999999999996,0.1146,0.31444000000000005,0.04334000000000001,0.10815999999999999,0.0031799999999999884,0.5755600000000001
2020-03-17,0.17564,0.23814000000000002,-0.10651999999999999,-0.08974000000000001,0.6824600000000001,0.0843,0.34466,0.18862,0.39482000000000006,0.32118
2020-03-18,0.1105,-0.07682000000000004,0.10194,0.13389999999999996,0.35554,-0.13632,-0.059199999999999996,0.0,-0.08202000000000001,0.3545
2020-03-19,0.05402,0.10838,-0.17686000000000002,-0.2635,0.32656,0.05059999999999999,0.14406000000000002,0.2117,-0.35352,0.26911999999999997
2020-03-20,0.05464,0.45289999999999997,-0.50306,-0.13944,0.19691999999999998,0.35522,0.12738,0.1917,0.71504,0.05911999999999999
2020-03-23,0.46002,0.39525999999999994,-0.5597799999999999,-0.05922000000000001,0.22458,-0.06777999999999999,0.44606,0.15241999999999997,0.20122,-0.036840000000000005
2020-03-24,0.28812,0.6180000000000001,0.5547799999999999,0.42022000000000004,0.29344,0.3656,0.35922,0.14024,0.75576,0.21056
2020-03-25,0.41141999999999995,0.78982,0.46193999999999996,-0.005160000000000009,0.39935999999999994,0.22936,0.09878,0.12366000000000002,0.1413,0.48840000000000006
2020-03-26,0.26956,0.49634,0.42632000000000003,0.50736,0.47498000000000007,0.25854,0.20026000000000002,0.42333999999999994,0.34468,0.34686000000000006
2020-03-27,0.309,0.19457999999999998,0.5419400000000001,0.50256,0.3942,0.57476,0.2072,0.3519,0.6708999999999999,0.55364
2020-03-30,0.56802,0.28785999999999995,0.28335999999999995,-0.27042,0.6260000000000001,0.11159999999999999,0.24353999999999995,0.36766,-0.06752000000000001,0.42610000000000003
2020-03-31,0.15676,0.010220000000000007,-0.07446,-0.008740000000000003,0.09892000000000001,0.2488,0.42294,-0.15474000000000002,-0.10338,-0.42338
2020-04-01,0.29432,0.24115999999999999,0.1254,-0.31878,0.19134,0.11944000000000003,0.05847999999999999,0.10848000000000002,0.07116000000000003,-0.033319999999999975
2020-04-02,-0.22776000000000002,0.25724,-0.23284,0.19078,0.34997999999999996,-0.04764,0.24028,-0.0754,0.09894,0.04948
2020-04-03,0.47286,0.03415999999999999,0.08557999999999999,0.13118,0.28984,-0.45418000000000003,0.051539999999999996,0.13616,-0.28808,0.30064
2020-04-06,0.6025600000000001,0.79278,0.4874199999999999,0.8351200000000001,0.72062,0.32706,0.16888,0.13138,0.83194,0.6847200000000001
2020-04-07,0.34926,0.61048,0.8569800000000001,0.57982,0.33952000000000004,0.5988399999999999,0.46394,0.18975999999999998,0.38608000000000003,0.4968
2020-04-08,0.23006000000000001,0.31524,0.8452999999999999,0.35826,0.44560000000000005,0.64234,0.6208400000000001,0.5271600000000001,0.5622999999999999,0.10136
2020-04-09,-0.10399999999999998,0.7643600000000002,0.78636,0.66122,0.04683999999999999,0.16272,0.5393800000000001,0.6783000000000001,0.27988,0.6834
2020-04-13,-0.15492,-0.08095999999999996,0.4281400000000001,0.27864,0.44458000000000003,0.06776000000000001,0.31146,-0.18860000000000002,0.46390000000000003,0.06724000000000001
2020-04-14,0.57234,0.6378600000000001,-0.019080000000000007,0.58882,0.36928,0.68048,-0.0019399999999999973,0.57448,0.86822,0.3823
2020-04-15,0.4413,0.40796,0.40503999999999996,0.7294799999999999,-0.0005400000000000072,0.11903999999999999,-0.21173999999999998,-0.30256,0.5274,0.22880000000000003
2020-04-16,0.42824,0.5797399999999999,-0.11590000000000003,0.28440000000000004,0.8480399999999999,0.14034000000000002,0.21183999999999997,-0.05464,0.9139600000000001,0.5262999999999999
2020-04-17,0.14789999999999998,0.60386,-0.1609,0.34758,0.7149400000000001,0.21314000000000002,0.3093,0.58318,0.40706,0.6072
2020-04-20,0.17838,0.25612,-0.9051199999999999,0.41308,0.14394,0.23932000000000003,0.28818,0.03558,0.5909800000000001,0.013960000000000004
2020-04-21,0.26482,-0.08761999999999998,-0.91212,-0.34484000000000004,0.21958000000000003,0.1519,0.025780000000000015,0.05802000000000003,-0.75788,-0.21752000000000002
2020-04-22,0.07082000000000002,0.31398000000000004,0.00032000000000003136,0.21513999999999997,0.61422,0.30843999999999994,0.29472,0.29052,0.5551999999999999,0.25826000000000005
2020-04-23,0.28257999999999994,0.4651199999999999,0.678,0.30588000000000004,0.52706,0.40352,0.31013999999999997,0.25686,0.8609199999999999,0.36442
2020-04-24,0.136,0.01591999999999999,-0.18754,-0.08982,-0.12223999999999999,0.15968,-0.13816,0.02828,0.26017999999999997,0.04748000000000001
2020-04-27,0.36824,0.48724,0.004280000000000017,0.32976,0.06484000000000001,0.8089599999999999,0.43962,0.07004000000000002,0.51582,0.5950599999999999
2020-04-28,0.24128,0.35852,0.08334,0.51844,0.55236,0.25142,0.23915999999999998,0.31078,0.48448,0.17718000000000003
2020-04-29,0.18148000000000003,0.42089999999999994,0.8719800000000001,0.45488,0.14878,0.48247999999999996,0.44655999999999996,0.27416,0.87694,0.11216000000000001
2020-04-30,-0.09679999999999998,0.19414000000000003,0.29769999999999996,0.31498,0.57064,0.07132000000000001,0.46995999999999993,0.007700000000000007,0.36664,0.28462
2020-05-01,-0.04469999999999998,0.40451999999999994,-0.5292399999999999,-0.25037999999999994,0.49362000000000006,-0.39558,0.18724000000000002,-0.09328,-0.20046,0.02906000000000002
2020-05-04,0.20646,0.20736,-0.006679999999999997,0.19963999999999998,0.33746000000000004,-0.14898000000000003,-0.00968,0.04115999999999999,0.8417,0.3378
2020-05-05,0.39766,0.52146,0.25614000000000003,0.23700000000000002,0.4934799999999999,0.49257999999999996,0.57054,0.13555999999999999,0.54294,0.49768
2020-05-06,-0.15432,0.4034,0.47198,0.19334,0.5823,0.20622,0.012159999999999994,-0.07636,0.2535,0.35974
2020-05-07,0.25754,0.48651999999999995,0.6450600000000001,-0.15150000000000002,0.36384,-0.013839999999999986,0.08016000000000001,0.44236,0.4194800000000001,0.39824000000000004
2020-05-08,0.32276000000000005,0.3574,0.48014,-0.0772,-0.028780000000000007,-0.11749999999999998,0.3094,0.17962,0.67872,0.3089
2020-05-11,0.3874,0.53142,-0.24672,0.5354,0.36922,0.56856,0.19422,0.09847999999999998,0.4332599999999999,0.37898000000000004
2020-05-12,0.15198000000000003,0.5068400000000001,0.41248000000000007,-0.33934,0.03934,-0.11301999999999998,0.22061999999999998,-0.48390000000000005,-0.04148,0.49352
2020-05-13,-0.028880000000000006,0.30091999999999997,-0.30428,0.5203,0.63942,-0.11148,0.4413,0.28128000000000003,0.39226,0.32458
2020-05-14,0.2695,0.63354,-0.15158,0.28028,0.43162,0.05073999999999999,0.29788000000000003,0.36716000000000004,0.56162,0.31917999999999996
2020-05-15,0.32028,0.3379,0.41769999999999996,0.75176,0.05291999999999999,-0.1139,0.45944,-0.09769999999999998,-0.24786000000000002,0.36002
2020-05-18,0.16994,0.6649,0.6797600000000001,0.13499999999999998,0.52566,0.92698,0.32052,0.6049,0.26608,0.621
2020-05-19,0.15666,0.07793999999999998,0.23325999999999997,0.12714,0.5322,0.010640000000000028,0.1451,0.12455999999999998,0.21352000000000002,0.05464
2020-05-20,0.10484,0.23120000000000002,-0.09214000000000001,0.6374599999999999,0.01474000000000002,0.32599999999999996,0.44434000000000007,0.12738,0.45430000000000004,0.00411999999999999
2020-05-21,0.07276,0.19092000000000003,-0.048459999999999975,0.27584,0.44692,0.03062,0.3217,0.0,-0.024639999999999992,0.43760000000000004
2020-05-22,0.15083999999999997,-0.035820000000000005,-0.10488000000000001,0.33418000000000003,0.36269999999999997,0.12238,0.05464,0.2415,-0.011119999999999996,0.12498000000000001
2020-05-26,0.4627,0.79276,0.49992000000000003,0.51572,0.22054,0.54742,0.35872000000000004,0.15798,0.3885399999999999,0.31514
2020-05-27,0.20266,0.5746399999999999,-0.21448,0.72988,0.060860000000000004,0.65068,0.0,0.0,0.20502000000000004,0.26758000000000004
2020-05-28,0.32321999999999995,0.26514000000000004,0.35204,0.28878000000000004,-0.20547999999999997,0.7003400000000001,0.20322,0.16668,0.23478,0.264
2020-05-29,0.31584,0.19854,0.41906,0.06975999999999999,0.42704,0.24738,0.02054,0.10211999999999999,0.3928,0.42152
2020-06-01,0.35394,0.16211999999999996,-0.16641999999999998,0.36528,0.65642,0.15739999999999998,0.05464,0.039159999999999986,0.17260000000000003,0.08264
2020-06-02,0.34528,-0.28020000000000006,0.37594,0.47168,0.21478000000000003,0.66394,0.34846,0.17936000000000002,0.47241999999999995,0.23331999999999997
2020-06-03,-0.25298,0.40428,0.62334,0.8366800000000001,0.5257799999999999,0.8084,0.36456,0.1744,0.28315999999999997,0.0
2020-06-04,0.0847,0.33721999999999996,0.14500000000000002,0.57968,0.40397999999999995,0.38346,-0.0256,0.059199999999999996,0.3033,0.042920000000000014
2020-06-05,0.11318000000000002,0.43692000000000003,0.5031800000000001,0.6634800000000001,0.26959999999999995,0.85854,0.28322,0.0,0.39682,0.13879999999999998
2020-06-08,-0.046799999999999994,0.56914,0.26112,0.38948,0.33888,0.15071999999999997,0.16352,0.08452,0.32576,0.31623999999999997
2020-06-09,0.0,-0.08679999999999999,0.72604,0.31242000000000003,-0.01454000000000002,0.33714,0.15012,0.01032,0.5282,0.25846
2020-06-10,-0.06527999999999999,0.18698,-0.23628,0.45136000000000004,0.37942,0.1777,0.0,0.02054,0.12826,0.0
2020-06-11,-0.007020000000000003,0.15730000000000002,-0.08034,0.30913999999999997,0.37404000000000004,0.194,0.1721,0.16774,0.49627999999999994,0.12728
2020-06-12,0.17712,0.32936,0.04178000000000002,0.009539999999999998,0.035300000000000005,-0.04577999999999998,-0.046139999999999994,0.059199999999999996,0.10366,0.05464
2020-06-15,0.10174000000000001,0.09830000000000001,-0.12796000000000002,0.22712,0.49395999999999995,0.12296,0.05464,0.08038,0.28476,0.3168
2020-06-16,0.04957999999999999,0.37801999999999997,0.20764,0.06754,0.08004,0.47858,0.0,0.21046,0.3007,0.22296
2020-06-17,0.18818000000000001,0.24894,-0.11282,0.05804,0.016199999999999992,0.0,-0.12248,-0.02394,0.08502000000000001,0.0
2020-06-18,-0.028080000000000004,0.43772,0.07818,-0.15198,0.38151999999999997,-0.15674000000000002,0.0,0.20776,0.22762000000000002,0.14538
2020-06-19,0.25484,0.16852,0.5329200000000001,-0.22884000000000002,0.23406,0.08808,-0.04526,0.0,-0.14448,0.12854000000000002
2020-06-22,0.2866,0.38680000000000003,0.23658,-0.14506000000000002,0.41394000000000003,0.1971,0.08352,0.0,0.35682,-0.16076
2020-06-23,0.2921,0.70478,0.31210000000000004,0.17672000000000004,-0.00346,0.32364,0.09176,0.0,0.21962,0.05464
2020-06-24,0.31921999999999995,0.06834,-0.46828000000000003,0.16024,0.04562,-0.24322,0.0,-0.07224,-0.22441999999999998,-0.02054
2020-06-25,0.12735999999999997,0.5008600000000001,0.31222,-0.30300000000000005,0.28476,0.04291999999999999,0.08038,0.0,-0.36236,0.0
2020-06-26,0.19341999999999998,0.09527999999999999,0.17012,-0.08202000000000001,-0.03677999999999999,0.01538,0.068,0.007639999999999999,-0.06376,0.068
2020-06-29,0.15992,0.43431999999999993,-0.03507999999999999,0.39352000000000004,0.40766,0.29686,0.04526,0.0,0.174,0.0
2020-06-30,0.14350000000000002,0.14182,0.30238,0.023500000000000004,0.12944,0.14534000000000002,0.04046,0.14436,0.3629,0.068
2020-07-01,-0.06364,-0.1638,0.04583999999999999,-0.31945999999999997,0.49672,0.37788000000000005,0.04046,0.0,0.21719999999999998,0.20122
2020-07-02,-0.03558,0.31104000000000004,0.21268000000000004,0.38722,0.12854000000000002,0.02066,0.0,-0.0256,0.20796,0.32296
2020-07-06,0.13602,0.08196,0.3544,-0.027740000000000008,0.39371999999999996,-0.1476,-0.11143999999999998,-0.06364,0.12064,0.51688
2020-07-07,0.21094,0.35646,0.04563999999999998,0.006440000000000001,0.28158,0.12204,0.0,0.15012,0.14006000000000002,-0.14368
2020-07-08,-0.25944,0.5556,0.1645,0.35888000000000003,0.2932,0.27236000000000005,0.11438,-0.11988000000000001,-0.07156,-0.04611999999999998
2020-07-09,0.22496,0.21270000000000003,0.34672000000000003,0.45843999999999996,0.061,-0.0023599999999999845,0.0,0.0,0.284,0.10533999999999999
2020-07-10,0.0,-0.06366,0.2508,0.17842,0.39112,-0.18932000000000002,0.0,0.01544,0.0,0.14728
2020-07-13,0.13336,0.32904000000000005,0.30310000000000004,0.16356,0.16758,0.2682,0.0,0.0,0.32932,-0.007520000000000004
2020-07-14,0.1641,0.22313999999999998,-0.01032,0.18050000000000002,0.25294,0.23478,0.0,0.0,0.20796,0.10928
2020-07-15,0.15453999999999998,0.42148,-0.22344,0.76814,0.29696,0.2866,0.0,0.01714,0.12708,0.36432000000000003
2020-07-16,0.16440000000000002,0.32522,0.1936,0.010280000000000001,0.3527,0.00516,0.01032,0.0,-0.03745999999999998,0.11438
2020-07-17,-0.15158,0.17556,-0.013660000000000009,-0.12962,0.011519999999999997,-0.05007999999999999,0.0,0.0,-0.13886,0.19182
2020-07-20,0.16252,0.25326,0.3716,0.23169999999999996,0.22418,0.06592,0.0,0.0,0.35028000000000004,-0.04266000000000001
2020-07-21,0.35296000000000005,0.6891200000000001,0.7113,0.34526,0.4739,0.14356,0.0,0.08808,0.2973,0.06495999999999999
2020-07-22,0.17984,0.24925999999999998,0.30247999999999997,0.14356,0.42678000000000005,-0.06053999999999998,0.05464,0.07636,0.29322,0.0
2020-07-23,-0.16949999999999998,0.25064000000000003,0.04448,0.0,-0.03259999999999998,0.11383999999999998,-0.027119999999999995,0.059199999999999996,0.37888,0.12266000000000002
2020-07-24,0.14072,-0.08574,0.20129999999999998,-0.06948,0.32176,0.09908,0.16758,0.0,-0.022099999999999988,0.31722
2020-07-27,0.14368,0.32436000000000004,0.16924,0.28862000000000004,-0.036,0.2125,0.09878,0.0749,0.46824000000000005,0.08634
2020-07-28,0.26837999999999995,0.37751999999999997,0.08092,0.15642,0.24980000000000002,-0.014280000000000004,0.16898,0.0,0.30032000000000003,0.08808
2020-07-29,0.02090000000000001,0.22014,0.2604,0.08084000000000001,0.10555999999999999,0.34566,0.07636,0.12476000000000001,0.6308199999999999,0.1367
2020-07-30,0.27024,0.43360000000000004,0.2704,0.31484000000000006,-0.08808,0.46316000000000007,0.12589999999999998,-0.09534000000000001,0.12228000000000003,0.10533999999999999
2020-07-31,0.24577999999999997,0.19478,-0.02522,0.011819999999999997,0.11853999999999998,-0.19046,0.05464,0.11717999999999999,0.21067999999999998,0.18434
2020-08-03,0.60812,0.35394000000000003,-0.025739999999999996,0.14345999999999998,0.25895999999999997,-0.20843999999999996,0.2535,-0.01032,0.39648000000000005,0.22713999999999998
2020-08-04,0.058519999999999975,0.34928,-0.03882,0.055120000000000016,0.07088,0.018999999999999996,0.11839999999999999,-0.11988000000000001,0.2298,0.33514
2020-08-05,0.2021,0.06694000000000001,0.35334,0.2839,-0.013979999999999992,0.14278,-0.02054,0.059199999999999996,0.37774,-0.02054
2020-08-06,0.36268,0.17176,0.17182,0.06332,0.39312,0.25395999999999996,0.20776,0.0,-0.03927999999999999,0.09878
2020-08-07,0.10333999999999999,0.37256,0.10928,0.02285999999999999,0.4847200000000001,0.10289999999999999,0.0,0.35462000000000005,0.12738,0.0
2020-08-10,0.38276,0.40508,0.10154,0.42328,0.13556,0.27426,0.16294000000000003,0.0,0.21939999999999998,0.03406
2020-08-11,0.18052,0.30006000000000005,0.3743,0.3228,0.068,0.04046,0.0,0.08038,0.32821999999999996,0.14272
2020-08-12,0.2193,0.1312,0.36106,0.23224,0.04046,-0.05082,0.0,0.0,-0.28252,0.05464
2020-08-13,0.11839999999999999,0.23836,0.05464,-0.45384,-0.13394,-0.0901,0.0,0.0,-0.0044399999999999995,0.0
2020-08-14,-0.06364,0.1648,0.36846,0.12356,0.0,0.03004,0.0,0.07636,0.34762000000000004,0.25476
2020-08-17,0.27174,0.28824000000000005,-0.07963999999999999,0.055240000000000025,0.38939999999999997,0.30012,0.23089999999999997,0.12738,-0.057540000000000015,0.24242
2020-08-18,0.09981999999999999,0.32911999999999997,0.11383999999999998,0.19276000000000001,-0.12796000000000002,0.35975999999999997,0.059199999999999996,0.16148,0.06811999999999999,0.09152
2020-08-19,0.0,0.514,0.17606,0.007800000000000001,0.24874000000000002,0.38595999999999997,0.0,0.0,0.09478,0.0
2020-08-20,0.0256,0.32824,0.20776,0.48717999999999995,0.008139999999999991,0.34662,0.0,0.0,0.06378,0.28959999999999997
2020-08-21,0.11364,0.44922000000000006,0.15342,0.47058,0.18044,-0.0373,-0.0256,-0.017159999999999998,-0.017479999999999996,0.16932
2020-08-24,-0.015400000000000002,0.41411999999999993,0.22009999999999996,0.51544,0.27466,0.50478,0.04046,-0.02054,-0.07568000000000001,0.023919999999999986
2020-08-25,0.03128,0.13472,0.16255999999999998,0.22132000000000002,0.2808,0.17524,-0.03558,0.05,0.04046,0.07224
2020-08-26,0.18148,0.30622,0.30992,0.14887999999999998,0.09041999999999999,-0.036919999999999994,0.059199999999999996,0.09176,0.17470000000000002,0.37279999999999996
2020-08-27,0.04046,0.19278,-0.16340000000000002,-0.06839999999999999,0.30197999999999997,0.28054,0.0,0.24578000000000003,0.24062,0.0
2020-08-28,0.15318,0.30852,0.01032,-0.1931,-0.06495999999999999,0.03558,-0.04526,0.0,0.2972,0.0
2020-08-31,0.14401999999999998,0.17909999999999998,0.09392000000000002,0.11188000000000002,0.4507200000000001,0.5474,0.0,0.24176000000000003,0.39312,0.16706000000000001
2020-09-01,0.13616,0.38948,0.12378,0.12738,0.28132,0.07908,0.0,-0.009760000000000001,0.03924000000000001,0.0
2020-09-02,0.31442,0.54078,-0.1092,0.18252,-0.14072,0.23102,0.0,0.0,0.28536,0.35608
2020-09-03,0.18548,0.48044000000000003,0.2226,0.30962,0.11148,0.22762000000000002,0.09176,0.0,0.18834,0.15012
2020-09-04,0.22832,0.061939999999999995,0.10846,-0.28334000000000004,0.027140000000000008,0.0,0.059199999999999996,0.16784000000000002,0.25874,0.04046
2020-09-08,0.18466,0.58528,0.02014,0.18952,0.22046000000000002,0.06758,0.05,0.05464,0.36982000000000004,-0.027180000000000003
2020-09-09,0.21231999999999998,0.4214399999999999,0.09176,-0.17782000000000003,0.3127,0.13531999999999997,0.0,-0.12498000000000001,0.10628000000000001,0.1486
2020-09-10,-0.046299999999999994,0.25404,0.05464,-0.00938,0.12738,0.06654000000000002,0.06582,0.0,0.30785999999999997,0.0
2020-09-11,-0.00884,0.19704000000000002,0.14124000000000003,-0.11988000000000001,-0.09804,-0.020780000000000003,-0.059199999999999996,0.0,0.21652,0.0
2020-09-14,0.15724,0.38782,-0.04079999999999999,0.022280000000000032,0.40031999999999995,0.17582,0.0843,0.12738,0.27298,0.1564
2020-09-15,0.048780000000000004,0.2954,-0.05082000000000001,0.23856000000000002,0.17559999999999998,0.07072,0.0,0.09878,-0.29507999999999995,0.07927999999999999
2020-09-16,0.17106,0.32238,0.1981,-0.04545999999999999,0.0,0.5562400000000001,0.0,0.0,0.29858,0.1486
2020-09-17,0.22398,0.61206,0.10696000000000001,0.17174,0.15852,0.57968,0.16065999999999997,-0.12248,0.22984,0.0
2020-09-18,0.12602,-0.03306,0.1329,0.20532,-0.14614,0.29795999999999995,0.0,0.08808,0.0,0.0
2020-09-21,0.33214,0.12131999999999996,-0.09668,0.14864,-0.42796,0.03268000000000001,0.22235999999999997,0.0,0.15272,0.11148
2020-09-22,0.27314,0.62688,0.3121,0.18624000000000002,0.42038000000000003,0.3327,0.0,0.0,0.020079999999999997,0.08808
2020-09-23,0.0951,0.3987,0.06654000000000002,0.2091,0.17066,0.22542,0.0,0.0,-0.02054,0.0
2020-09-24,0.22818,0.28247999999999995,0.27388,0.36866000000000004,-0.12564,0.04416,0.12738,0.0,0.18697999999999998,0.0
2020-09-25,-0.11657999999999999,-0.07744000000000001,0.05558,0.08038,0.22366000000000003,0.029120000000000014,0.0,0.0,-0.10407999999999999,0.0
